root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
-7.822616,3.796889,0.790031,0.007516,0.034219,0.660237,-0.75024,-0.153402,0.032304,0.027982,1.058797,-0.182119,0.01709,-0.131987,-0.079572,-0.036706,0.280587,-0.163677,0.076468,0.004535,0.017568,0.085338,0.155805,0.179878,-0.283861,0.972506,1.028895,0.077331,-0.107897,-0.04388,-0.090136,0.055149,0.832029,-1.052834,0.146822,-0.072406
-7.82452,3.787014,0.789799,0.008809,0.03081,0.650856,-0.758525,-0.205582,0.066247,0.073387,1.069921,-0.205452,0.040945,-0.120805,-0.077471,-0.06317,0.290623,-0.183768,0.066858,0.008089,0.028864,0.091594,0.183515,0.19522,-0.318647,0.945151,1.06159,0.036289,-0.090271,-0.061953,-0.092484,0.044765,0.832683,-1.012939,0.157978,-0.110243
-7.825443,3.777098,0.789382,0.010026,0.02807,0.640964,-0.766992,-0.246245,0.067371,0.089875,1.037261,-0.225391,0.032576,-0.109291,-0.077977,-0.08988,0.302987,-0.205831,0.060826,0.013583,0.037518,0.095947,0.213372,0.198612,-0.322062,0.918476,1.057499,0.015781,-0.067397,-0.078632,-0.085488,0.015242,0.848413,-0.969425,0.196855,-0.125432
-7.8255,3.767046,0.788741,0.011356,0.025957,0.62953,-0.776459,-0.27786,0.05825,0.096272,0.970547,-0.249181,0.010965,-0.096978,-0.081189,-0.119257,0.318634,-0.230491,0.056799,0.019033,0.043001,0.098482,0.238568,0.197298,-0.311171,0.89723,1.031761,0.009473,-0.061654,-0.092588,-0.0654,-0.039118,0.862319,-0.908781,0.260047,-0.118338
-7.824719,3.756867,0.787905,0.012612,0.023328,0.617099,-0.786439,-0.300488,0.054007,0.104949,0.87747,-0.267583,-0.013468,-0.084868,-0.085292,-0.150584,0.334751,-0.255756,0.05456,0.024338,0.046585,0.099459,0.253593,0.195907,-0.296234,0.876713,0.998641,0.008824,-0.069858,-0.10399,-0.044778,-0.084894,0.860242,-0.857919,0.321035,-0.116338
-7.823197,3.746525,0.787234,0.012677,0.020493,0.604761,-0.796042,-0.311571,0.062325,0.130136,0.760158,-0.263212,-0.021038,-0.069982,-0.090363,-0.181221,0.342082,-0.276853,0.053953,0.029588,0.04941,0.098649,0.259216,0.191244,-0.281285,0.854513,0.969337,0.013193,-0.077697,-0.110795,-0.041905,-0.066048,0.846731,-0.877816,0.358815,-0.126279
-7.820913,3.736045,0.786568,0.012353,0.017166,0.592866,-0.805024,-0.317985,0.074099,0.161387,0.633454,-0.242638,-0.010527,-0.051813,-0.094327,-0.210662,0.340795,-0.293974,0.055247,0.035313,0.051824,0.096838,0.257135,0.182029,-0.265791,0.834926,0.950289,0.026063,-0.070199,-0.111676,-0.057409,0.01871,0.828744,-0.96935,0.363127,-0.1431
-7.817788,3.725464,0.785686,0.012722,0.01287,0.581233,-0.813536,-0.319255,0.092853,0.20805,0.50421,-0.217047,0.010274,-0.030547,-0.095144,-0.239598,0.332621,-0.307869,0.057972,0.040237,0.053731,0.094204,0.253034,0.168809,-0.250994,0.819186,0.945659,0.04674,-0.046813,-0.108748,-0.070274,0.102971,0.800902,-1.053385,0.345164,-0.158637
-7.81393,3.714798,0.78491,0.012312,0.008948,0.570751,-0.820982,-0.317259,0.10735,0.257177,0.382221,-0.164382,0.031298,-0.005418,-0.095299,-0.265555,0.314698,-0.316187,0.061666,0.044043,0.054582,0.090844,0.249492,0.157023,-0.253129,0.805943,0.967869,0.067381,-0.012466,-0.101997,-0.073369,0.153458,0.766713,-1.084152,0.30465,-0.169812
-7.809215,3.704057,0.783944,0.011867,0.005982,0.561813,-0.827157,-0.314741,0.116204,0.296861,0.285446,-0.096543,0.037766,0.020682,-0.095711,-0.28745,0.296621,-0.32271,0.066644,0.047255,0.053629,0.08732,0.24738,0.152282,-0.282357,0.801214,1.015491,0.085714,-0.004881,-0.092019,-0.07091,0.178896,0.739799,-1.065395,0.24562,-0.1598
-7.80349,3.69312,0.782306,0.011977,0.003436,0.554221,-0.832276,-0.3073,0.125585,0.342666,0.215516,-0.061058,0.056303,0.046291,-0.095898,-0.305894,0.282496,-0.330075,0.072899,0.04896,0.051638,0.083448,0.249135,0.148391,-0.307882,0.799621,1.048977,0.097484,-0.024626,-0.084042,-0.069877,0.195506,0.726847,-1.024083,0.184342,-0.1168
-7.796576,3.68187,0.779481,0.012044,0.002101,0.548237,-0.836233,-0.295437,0.132969,0.389282,0.182334,-0.035697,0.073499,0.073673,-0.097748,-0.319989,0.269525,-0.337088,0.080994,0.049966,0.048317,0.079387,0.255625,0.142062,-0.31235,0.796751,1.049048,0.095203,-0.035417,-0.081981,-0.075115,0.21687,0.727339,-0.994116,0.13844,-0.059451
-7.788304,3.670534,0.777328,0.01227,0.002352,0.545297,-0.83815,-0.27537,0.131255,0.405051,0.179781,0.009392,0.084138,0.102139,-0.102395,-0.326152,0.259215,-0.338711,0.091873,0.052461,0.043025,0.075426,0.265729,0.132262,-0.289241,0.799228,1.009902,0.078256,-0.044957,-0.084883,-0.082449,0.245715,0.74031,-0.988996,0.114688,-0.011959
-7.77873,3.6593,0.777988,0.011027,0.006125,0.54384,-0.839094,-0.250424,0.116718,0.405677,0.177435,0.008053,0.096548,0.131699,-0.116364,-0.327091,0.254434,-0.332489,0.107679,0.055746,0.03561,0.072587,0.270654,0.125507,-0.266876,0.809595,0.972081,0.058664,-0.052851,-0.09039,-0.085271,0.270087,0.766073,-0.997447,0.117899,0.017589
-7.767951,3.648294,0.779024,0.009259,0.010697,0.542325,-0.84005,-0.221916,0.097599,0.40563,0.17525,-0.01069,0.100302,0.154659,-0.136849,-0.32712,0.263907,-0.318564,0.127237,0.059174,0.025936,0.070147,0.267198,0.123641,-0.251845,0.826806,0.951228,0.046601,-0.063345,-0.095461,-0.079577,0.284807,0.80624,-1.009995,0.14193,0.02423
-7.756457,3.63776,0.780366,0.006996,0.015551,0.53973,-0.841666,-0.191391,0.074562,0.40506,0.170076,-0.032439,0.100167,0.170314,-0.162376,-0.327324,0.28804,-0.297827,0.147756,0.062581,0.015582,0.066599,0.255119,0.12429,-0.245072,0.846928,0.956752,0.057408,-0.071124,-0.094514,-0.065701,0.285158,0.857157,-1.017771,0.184887,0.017291
-7.744375,3.627257,0.783736,0.004717,0.019365,0.535345,-0.844398,-0.163776,0.050678,0.400197,0.167802,-0.054433,0.101615,0.176601,-0.190603,-0.325429,0.33298,-0.270394,0.167871,0.066444,0.005464,0.062581,0.236393,0.122797,-0.237513,0.861214,0.975624,0.084211,-0.07092,-0.088189,-0.051477,0.278763,0.905156,-1.025553,0.236368,0.012813
-7.732328,3.617458,0.785252,0.002807,0.022747,0.530109,-0.84762,-0.142125,0.028507,0.392318,0.173345,-0.078479,0.105946,0.17182,-0.21886,-0.317452,0.392558,-0.237504,0.188384,0.06957,-0.003597,0.059114,0.215316,0.116974,-0.21995,0.868342,0.990487,0.110046,-0.064688,-0.076578,-0.043217,0.27077,0.940026,-1.02794,0.27194,0.021287
-7.720386,3.608138,0.785556,0.001092,0.026475,0.522981,-0.851932,-0.125491,0.00671,0.380825,0.187608,-0.105916,0.111455,0.15805,-0.248526,-0.304853,0.47067,-0.201444,0.20564,0.070573,-0.011283,0.057133,0.192548,0.104523,-0.18926,0.871184,0.988479,0.125581,-0.052722,-0.060109,-0.046284,0.262877,0.959338,-1.025342,0.2793,0.039663
-7.708727,3.599196,0.784806,-0.000526,0.030185,0.514131,-0.85718,-0.111563,-0.014844,0.365363,0.205372,-0.13451,0.116321,0.131383,-0.278268,-0.285624,0.570594,-0.157656,0.216606,0.069219,-0.018938,0.057494,0.166469,0.090382,-0.154987,0.871017,0.975325,0.130471,-0.027141,-0.039742,-0.060279,0.257222,0.964068,-1.021866,0.26526,0.063115
-7.697366,3.590694,0.782981,-0.002367,0.034721,0.504339,-0.862804,-0.097017,-0.037829,0.347536,0.223255,-0.162897,0.121027,0.090502,-0.308252,-0.255404,0.692173,-0.107795,0.223115,0.065885,-0.027227,0.060655,0.138891,0.076455,-0.125168,0.870844,0.956423,0.130306,-0.000561,-0.012117,-0.080346,0.246926,0.952238,-1.022344,0.246815,0.079251
-7.685948,3.582089,0.782009,-0.003453,0.039692,0.494413,-0.868313,-0.075389,-0.061264,0.32835,0.231632,-0.187043,0.12554,0.0404,-0.332417,-0.213137,0.821839,-0.059288,0.206339,0.060979,-0.03599,0.065728,0.118618,0.069352,-0.105966,0.870279,0.941626,0.115323,0.027713,0.0103,-0.091177,0.23783,0.946423,-1.017951,0.240517,0.06588
-7.674724,3.573677,0.780318,-0.003419,0.044946,0.485504,-0.873072,-0.047063,-0.083105,0.309588,0.230572,-0.207311,0.129389,-0.015425,-0.345379,-0.165994,0.946626,-0.029385,0.136941,0.054899,-0.044681,0.071794,0.090594,0.07222,-0.107052,0.870661,0.9382,0.095381,0.048659,0.033228,-0.107398,0.225111,0.934053,-1.012785,0.238329,0.036726
-7.664012,3.565542,0.778428,-0.003963,0.050544,0.477567,-0.877131,-0.019466,-0.103887,0.292808,0.230679,-0.22718,0.133007,-0.072337,-0.34175,-0.107729,1.053775,-0.044887,0.082509,0.048108,-0.052791,0.078035,0.065166,0.079745,-0.122931,0.867288,0.946414,0.073379,0.065299,0.050092,-0.118086,0.207854,0.923975,-1.005924,0.245615,-0.006442
-7.653829,3.557658,0.776613,-0.005119,0.055535,0.469931,-0.880939,0.001279,-0.122118,0.277038,0.239711,-0.247375,0.136724,-0.129542,-0.296372,-0.024309,1.132639,-0.113891,0.096519,0.041687,-0.059337,0.083693,0.04303,0.086196,-0.140114,0.863927,0.953178,0.056109,0.078931,0.062567,-0.127703,0.194744,0.92036,-1.003548,0.263139,-0.031669
-7.643717,3.549716,0.775411,-0.004024,0.058011,0.461854,-0.885048,0.019643,-0.133262,0.258768,0.249395,-0.266553,0.139887,-0.177553,-0.228639,0.054219,1.174019,-0.158187,0.100392,0.036798,-0.063166,0.087561,0.021935,0.093861,-0.15633,0.86191,0.957185,0.044288,0.08668,0.071972,-0.133125,0.18474,0.916579,-1.000036,0.27795,-0.032085
-7.633612,3.541773,0.774548,-0.002122,0.058824,0.453081,-0.889524,0.03483,-0.140668,0.238409,0.261285,-0.286003,0.143134,-0.218519,-0.173214,0.10248,1.178878,-0.182665,0.098509,0.032951,-0.064556,0.089958,0.001168,0.101266,-0.173859,0.862859,0.960213,0.035066,0.089801,0.081539,-0.138907,0.175713,0.909015,-0.993719,0.282204,-0.018685
-7.623338,3.533925,0.773731,-0.000945,0.058813,0.443494,-0.894345,0.048345,-0.148823,0.216351,0.272898,-0.305131,0.147205,-0.25681,-0.135037,0.127292,1.154412,-0.215572,0.081453,0.028807,-0.065006,0.0915,-0.018134,0.105055,-0.18971,0.866857,0.958001,0.030059,0.090039,0.09253,-0.147554,0.168692,0.89585,-0.987589,0.277757,-0.005328
-7.612757,3.526232,0.773054,-0.000472,0.057614,0.433109,-0.899498,0.063303,-0.158327,0.192325,0.276783,-0.320348,0.151813,-0.293985,-0.111436,0.131727,1.102717,-0.248676,0.061983,0.023986,-0.06513,0.092185,-0.035405,0.107061,-0.206692,0.870659,0.953107,0.026877,0.089058,0.105475,-0.157373,0.163673,0.876934,-0.981147,0.266536,0.000176
-7.601872,3.518698,0.772461,-0.000866,0.055291,0.421894,-0.904957,0.079147,-0.16888,0.166856,0.274238,-0.332089,0.156394,-0.329564,-0.090515,0.126433,1.03117,-0.265276,0.053655,0.018364,-0.065121,0.092453,-0.049573,0.108002,-0.226948,0.873008,0.947455,0.020828,0.084317,0.118375,-0.167068,0.159431,0.856709,-0.974689,0.257654,-0.001971
-7.590687,3.511318,0.77183,-0.001911,0.051855,0.410403,-0.910427,0.095091,-0.179431,0.140966,0.26739,-0.341388,0.159975,-0.363515,-0.072718,0.111856,0.943578,-0.26599,0.052843,0.013116,-0.065256,0.092612,-0.05978,0.108055,-0.246436,0.874976,0.939886,0.017752,0.080729,0.130562,-0.174734,0.155727,0.837167,-0.968533,0.25333,-0.008046
-7.579154,3.504076,0.77104,-0.00338,0.047633,0.398866,-0.915765,0.111623,-0.189797,0.114471,0.256776,-0.347654,0.162262,-0.394772,-0.058273,0.086014,0.844876,-0.246983,0.049109,0.008798,-0.065802,0.092719,-0.064622,0.107395,-0.265357,0.87527,0.931371,0.01293,0.083861,0.141889,-0.179178,0.152348,0.82067,-0.962046,0.252593,-0.012333
-7.567234,3.496955,0.769923,-0.005089,0.043077,0.388132,-0.920582,0.128993,-0.199781,0.088772,0.243928,-0.351301,0.165363,-0.420236,-0.038773,0.062127,0.735097,-0.219667,0.059477,0.005115,-0.066411,0.092815,-0.062087,0.105863,-0.280459,0.874933,0.91974,0.008091,0.092136,0.15187,-0.180324,0.149636,0.808728,-0.955414,0.252538,-0.013563
-7.554833,3.489964,0.768563,-0.006704,0.038073,0.378319,-0.924868,0.147618,-0.208909,0.064384,0.227732,-0.35116,0.169605,-0.438932,-0.015598,0.039448,0.616429,-0.172785,0.080132,0.002399,-0.066678,0.092895,-0.05455,0.105647,-0.296039,0.878464,0.911156,0.010296,0.092473,0.159941,-0.179146,0.147521,0.801005,-0.949395,0.25259,-0.012278
-7.541929,3.48292,0.766986,-0.008243,0.032893,0.369261,-0.928707,0.167666,-0.216907,0.041261,0.208924,-0.346342,0.173452,-0.446943,0.003015,0.001374,0.486763,-0.122989,0.110915,0.001126,-0.066877,0.09254,-0.042958,0.104464,-0.30861,0.884039,0.901409,0.014,0.087909,0.16642,-0.177448,0.14782,0.796397,-0.946845,0.252262,-0.005349
-7.528391,3.475563,0.765044,-0.010048,0.028268,0.358943,-0.932877,0.189285,-0.224741,0.016122,0.191678,-0.340808,0.176178,-0.442692,0.027135,-0.024507,0.352525,-0.095821,0.134422,-0.00059,-0.066536,0.091618,-0.029061,0.102538,-0.318891,0.893778,0.894391,0.01785,0.083678,0.173662,-0.17677,0.147717,0.791888,-0.947084,0.251987,0.005892
-7.514046,3.467893,0.762774,-0.011249,0.024435,0.346722,-0.937582,0.212412,-0.231215,-0.011914,0.179287,-0.336855,0.178186,-0.432562,0.062402,-0.000723,0.237629,-0.084039,0.167674,-0.004395,-0.064646,0.090577,-0.013907,0.100609,-0.326692,0.910091,0.893381,0.029949,0.07807,0.183271,-0.176576,0.144643,0.785458,-0.948457,0.251774,0.015433
-7.498837,3.459797,0.759936,-0.013676,0.022562,0.332814,-0.942623,0.234424,-0.240474,-0.04107,0.179776,-0.339019,0.180808,-0.423692,0.098641,0.066668,0.176203,-0.090798,0.225864,-0.009729,-0.061592,0.090159,0.00238,0.09539,-0.330189,0.931418,0.895436,0.046907,0.070932,0.196156,-0.179522,0.137242,0.777243,-0.951364,0.253022,0.020462
-7.482951,3.451263,0.757259,-0.016101,0.022094,0.317984,-0.947702,0.255834,-0.249252,-0.070825,0.190093,-0.34437,0.183325,-0.417082,0.133804,0.134705,0.186646,-0.102313,0.245919,-0.014029,-0.058342,0.089909,0.022454,0.089736,-0.326756,0.950813,0.900151,0.066614,0.060117,0.207602,-0.176293,0.12372,0.773784,-0.951455,0.258238,0.018163
-7.466479,3.442388,0.756548,-0.016536,0.021589,0.299462,-0.953721,0.277835,-0.251526,-0.105481,0.202703,-0.338667,0.183378,-0.408459,0.155645,0.202707,0.230001,-0.089194,0.230852,-0.019433,-0.053645,0.088491,0.037481,0.088254,-0.320829,0.974532,0.906986,0.090936,0.046183,0.226542,-0.171789,0.103708,0.766873,-0.94613,0.262445,0.012111
-7.448987,3.432915,0.760935,-0.013593,0.019679,0.277716,-0.960366,0.306138,-0.243238,-0.141557,0.208974,-0.316479,0.17506,-0.385586,0.166253,0.223833,0.240779,-0.034499,0.141609,-0.024019,-0.046874,0.083817,0.043623,0.096082,-0.321038,1.004476,0.918076,0.109459,0.02871,0.254211,-0.165283,0.08217,0.757123,-0.93742,0.261293,0.006273
-7.43095,3.423222,0.76226,-0.011348,0.018032,0.256053,-0.966428,0.324311,-0.23338,-0.170965,0.228451,-0.282983,0.159846,-0.355107,0.14964,0.185419,0.23666,0.03989,0.067925,-0.026228,-0.037346,0.076662,0.04959,0.108841,-0.322441,1.027431,0.930016,0.118392,0.005727,0.274113,-0.157118,0.062346,0.760433,-0.930639,0.265917,-0.000508
-7.413168,3.41375,0.766489,-0.008294,0.017884,0.236236,-0.971496,0.325561,-0.223905,-0.194189,0.282104,-0.242261,0.130471,-0.330873,0.134247,0.145455,0.249867,0.025169,0.044393,-0.027565,-0.024016,0.069858,0.061641,0.12678,-0.318207,1.03256,0.943013,0.123528,-0.013214,0.277808,-0.148318,0.047642,0.78496,-0.929559,0.282696,-0.004617
-7.395375,3.404447,0.770346,-0.005672,0.018064,0.218332,-0.975691,0.2987,-0.219687,-0.214936,0.382928,-0.190956,0.0689,-0.305248,0.120207,0.113161,0.268148,-0.023764,0.051713,-0.029259,-0.009166,0.064082,0.073618,0.145645,-0.303054,1.028156,0.94656,0.123986,-0.029607,0.271289,-0.145686,0.040939,0.826407,-0.935845,0.302386,-0.000136
-7.378308,3.395103,0.774114,-0.00387,0.017785,0.198588,-0.979914,0.248493,-0.217396,-0.232355,0.513912,-0.126001,-0.05093,-0.274641,0.105908,0.080245,0.273212,-0.063078,0.046391,-0.031899,0.003009,0.058723,0.079491,0.164812,-0.282976,1.018027,0.941557,0.119193,-0.035379,0.258172,-0.145952,0.041439,0.87616,-0.949557,0.322503,0.014062
-7.361784,3.385663,0.778892,-0.001849,0.017746,0.173401,-0.98469,0.183416,-0.214989,-0.24152,0.66822,-0.055858,-0.198487,-0.24378,0.091771,0.0389,0.277886,-0.096198,0.026486,-0.036349,0.010169,0.055407,0.079267,0.189421,-0.270725,0.99666,0.940784,0.11174,-0.038,0.235702,-0.142186,0.053044,0.926653,-0.973921,0.344676,0.042312
-7.346014,3.376205,0.781607,-0.001473,0.019617,0.142887,-0.989543,0.104664,-0.210066,-0.179861,0.832601,0.006303,-0.245656,-0.209324,0.074453,-0.010335,0.277639,-0.124371,0.001198,-0.047984,0.011285,0.055046,0.073159,0.21847,-0.266453,0.964654,0.937631,0.091358,-0.042639,0.210145,-0.138776,0.078476,0.96524,-1.009695,0.350619,0.075419
-7.330625,3.367297,0.783371,-0.00221,0.022975,0.114243,-0.993185,0.016508,-0.17967,-0.095242,0.980153,0.055915,-0.247666,-0.173651,0.057843,-0.058364,0.277129,-0.153527,-0.009866,-0.060942,0.01013,0.057982,0.064467,0.248679,-0.265757,0.924321,0.93207,0.067871,-0.040188,0.180563,-0.135023,0.103196,0.985647,-1.041571,0.34701,0.095997
