root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
0.185789,0.35901,0.778688,0.016408,0.002299,0.560231,0.828171,0.136394,-0.169549,-0.105171,0.235397,-0.271229,0.142607,-0.406624,0.029528,0.084787,0.145333,-0.016287,0.037757,-0.001106,-0.051781,0.10518,0.009616,0.069767,-0.330197,0.393132,1.348721,0.027566,-0.09187,0.394965,-0.037962,-0.098188,0.66516,-0.875321,0.26394,0.163173
0.194237,0.375935,0.77454,0.015237,0.000822,0.565745,0.824439,0.161412,-0.16577,-0.120032,0.248996,-0.300715,0.143467,-0.423131,0.028527,0.061159,0.18171,-0.006692,0.017013,0.004027,-0.040843,0.1059,0.055574,0.0714,-0.309568,0.388038,1.323798,0.053857,-0.070914,0.39696,-0.033546,-0.102106,0.668904,-0.883703,0.260215,0.170631
0.20307,0.393527,0.768439,0.0158,-0.002047,0.57235,0.819855,0.18299,-0.163354,-0.134412,0.281525,-0.336014,0.144397,-0.443522,0.016707,0.024228,0.275062,-0.00387,-0.014582,0.006509,-0.031213,0.108725,0.098855,0.071783,-0.27721,0.400055,1.284518,0.08688,-0.038238,0.39916,-0.029601,-0.108828,0.669569,-0.892524,0.256366,0.167388
0.211852,0.411291,0.765325,0.016799,-0.005285,0.5819,0.81307,0.199632,-0.159649,-0.148419,0.32414,-0.353461,0.145187,-0.457161,-0.009198,-0.031815,0.370538,0.001405,-0.029301,0.006687,-0.022233,0.111449,0.129433,0.073494,-0.239809,0.438665,1.246718,0.129746,-0.006012,0.403824,-0.021222,-0.122744,0.665867,-0.895169,0.255871,0.158886
0.220676,0.429703,0.763701,0.017355,-0.010515,0.594694,0.803696,0.213339,-0.151612,-0.164103,0.377755,-0.346246,0.14105,-0.448574,-0.031097,-0.075055,0.439425,0.014534,-0.030515,0.004486,-0.012351,0.113733,0.145152,0.076245,-0.196065,0.508338,1.216001,0.181173,0.00816,0.410948,-0.00786,-0.142418,0.661146,-0.889269,0.253708,0.145224
0.229414,0.4486,0.767856,0.018329,-0.016819,0.606253,0.794883,0.221003,-0.142988,-0.168886,0.451755,-0.297486,0.146646,-0.427847,-0.044281,-0.105091,0.492891,-0.015768,-0.036787,0.001012,-0.0008,0.115936,0.152788,0.070885,-0.132259,0.60071,1.177804,0.244951,0.004161,0.414347,0.003742,-0.164292,0.663393,-0.881695,0.258162,0.13254
0.237643,0.467158,0.7702,0.018335,-0.023341,0.615144,0.787856,0.202993,-0.131429,-0.157181,0.556874,-0.220005,0.140751,-0.400748,-0.050861,-0.13123,0.532597,-0.064882,-0.03761,-0.00271,0.011216,0.117779,0.156329,0.061445,-0.047821,0.702966,1.138805,0.331718,-0.012814,0.404988,0.013467,-0.183776,0.679822,-0.876782,0.271823,0.121442
0.245228,0.485113,0.771341,0.016569,-0.030285,0.623275,0.78124,0.157102,-0.115306,-0.135721,0.697221,-0.130665,0.10877,-0.364201,-0.051169,-0.157897,0.546386,-0.102672,-0.035638,-0.00673,0.022037,0.119286,0.156927,0.058819,0.028866,0.793035,1.116848,0.435709,-0.043635,0.380696,0.021745,-0.197203,0.708658,-0.877596,0.2862,0.109964
0.252659,0.502869,0.773118,0.015829,-0.034779,0.632288,0.77379,0.091589,-0.092895,-0.100182,0.853885,-0.052332,0.018886,-0.318672,-0.052592,-0.183626,0.536714,-0.130359,-0.035031,-0.011748,0.030565,0.12025,0.165917,0.070795,0.065537,0.853316,1.1283,0.480059,-0.10103,0.343788,0.021243,-0.196279,0.743978,-0.894093,0.297072,0.105712
0.259718,0.520392,0.775141,0.015877,-0.038291,0.641879,0.765684,0.017825,-0.050746,-0.046692,0.9979730000000001,0.020352,-0.056465,-0.269959,-0.054216,-0.209223,0.51794,-0.15199,-0.033472,-0.016219,0.03791,0.12138,0.184746,0.103006,0.013172,0.875193,1.192048,0.467805,-0.175576,0.302236,0.01072,-0.179489,0.772731,-0.923866,0.291788,0.106096
0.266261,0.537667,0.777181,0.015931,-0.041073,0.650097,0.758573,-0.055281,0.009563,0.009979,1.108225,0.017097,-0.057608,-0.224766,-0.054214,-0.231927,0.501111,-0.171715,-0.03131,-0.016199,0.045218,0.123007,0.219072,0.149772,-0.053646,0.850482,1.254,0.375387,-0.219081,0.262941,-0.004771,-0.158382,0.795653,-0.958288,0.268195,0.103589
0.27231,0.554697,0.778887,0.017034,-0.043416,0.656462,0.752916,-0.124216,0.063252,0.055072,1.187087,-0.016413,-0.024373,-0.182335,-0.053711,-0.249748,0.488928,-0.192667,-0.028684,-0.01085,0.052738,0.126011,0.245309,0.182202,-0.092245,0.815066,1.286953,0.270912,-0.220569,0.224796,-0.015656,-0.135459,0.797916,-0.97794,0.24599,0.098112
0.277841,0.571354,0.779895,0.01767,-0.04653,0.661807,0.748021,-0.188321,0.108716,0.085758,1.232251,-0.025423,-0.009827,-0.141895,-0.050244,-0.265528,0.480168,-0.215519,-0.025774,-0.002466,0.05918,0.130548,0.268868,0.201923,-0.078457,0.778944,1.27171,0.199128,-0.209939,0.190726,-0.02412,-0.116309,0.789735,-0.979441,0.223518,0.086858
0.282862,0.587611,0.780251,0.017739,-0.050382,0.666637,0.743466,-0.250111,0.141685,0.101491,1.242981,-0.027951,-0.004167,-0.102951,-0.043835,-0.279741,0.473268,-0.239692,-0.02266,0.006778,0.064115,0.136084,0.286526,0.199861,-0.029967,0.751224,1.225445,0.172177,-0.204133,0.159788,-0.031388,-0.100017,0.78076,-0.970087,0.203299,0.076579
0.287282,0.603547,0.780374,0.018073,-0.053716,0.670766,0.739501,-0.305497,0.165498,0.114775,1.215356,-0.038917,0.006311,-0.065787,-0.037704,-0.291546,0.466578,-0.2633,-0.01938,0.015895,0.067353,0.141652,0.300026,0.180431,0.028787,0.723892,1.172354,0.183487,-0.199805,0.125559,-0.038758,-0.084367,0.773065,-0.961902,0.19656,0.06909
0.291005,0.619312,0.780656,0.018272,-0.055848,0.673889,0.736492,-0.350226,0.18497,0.134316,1.146594,-0.053792,0.010775,-0.030189,-0.032485,-0.300855,0.45676,-0.28403,-0.015909,0.024818,0.068428,0.145839,0.308384,0.153664,0.076948,0.694932,1.135482,0.203572,-0.186113,0.08881,-0.04483,-0.070707,0.766365,-0.956946,0.198863,0.064071
0.294081,0.634988,0.781382,0.018355,-0.055768,0.675994,0.734565,-0.379714,0.204913,0.168481,1.033632,-0.070685,0.013392,0.004501,-0.028925,-0.307109,0.439013,-0.299007,-0.011993,0.033562,0.066897,0.14765,0.312661,0.121711,0.117811,0.670669,1.114755,0.221433,-0.16062,0.051546,-0.04897,-0.06062,0.761556,-0.9528970000000001,0.206745,0.058838
0.29654,0.650608,0.782339,0.018117,-0.053096,0.677378,0.733493,-0.389952,0.222709,0.223005,0.875678,-0.06874,0.021745,0.037764,-0.027128,-0.309842,0.412453,-0.308531,-0.007353,0.042233,0.063309,0.14681,0.312015,0.085603,0.154039,0.654435,1.105015,0.237113,-0.135052,0.016116,-0.05265,-0.051082,0.758793,-0.950564,0.217855,0.051141
0.298474,0.666297,0.782938,0.016723,-0.048491,0.678988,0.732355,-0.378495,0.234609,0.302946,0.672983,-0.027428,0.021043,0.069208,-0.026074,-0.312066,0.37954,-0.314474,-0.001211,0.050223,0.058095,0.143213,0.305398,0.05044,0.183964,0.644787,1.103999,0.250816,-0.116499,-0.015949,-0.057657,-0.035386,0.755734,-0.951714,0.224094,0.049594
0.300086,0.682206,0.782569,0.013742,-0.042753,0.680855,0.73104,-0.359287,0.223083,0.376209,0.445684,0.054513,0.00373,0.099026,-0.024508,-0.316246,0.342605,-0.317823,0.00562,0.058396,0.051352,0.137785,0.294651,0.019875,0.211063,0.638442,1.102194,0.254703,-0.106375,-0.043184,-0.062876,-0.017544,0.749241,-0.949296,0.218123,0.043775
0.301506,0.698616,0.78105,0.011594,-0.03787,0.681995,0.730284,-0.348027,0.18479,0.392025,0.242054,0.09838400000000001,-0.035575,0.13244,-0.022898,-0.319078,0.305353,-0.321103,0.013921,0.067751,0.042597,0.13235,0.284966,-0.00352,0.233389,0.634983,1.104037,0.254202,-0.096346,-0.062639,-0.069637,0.005484,0.743406,-0.948983,0.208058,0.032658
0.302809,0.715573,0.778742,0.011122,-0.034595,0.681292,0.731109,-0.368901,0.142859,0.315883,0.138811,0.069348,-0.053429,0.166267,-0.022484,-0.317461,0.279158,-0.329554,0.023291,0.078775,0.031755,0.129972,0.276901,-0.018707,0.248207,0.634832,1.114926,0.25468,-0.082692,-0.075502,-0.077181,0.033979,0.738649,-0.95106,0.196447,0.025685
0.303691,0.732938,0.775604,0.01087,-0.033312,0.682952,0.729622,-0.392453,0.105709,0.205577,0.11027,0.036269,-0.085738,0.196018,-0.023795,-0.321194,0.272655,-0.344286,0.03357,0.088043,0.021696,0.129424,0.267628,-0.02853,0.257047,0.639249,1.129792,0.255344,-0.064408,-0.079202,-0.084561,0.056225,0.73058,-0.945078,0.181916,0.01775
0.303859,0.750825,0.771733,0.011455,-0.034494,0.687427,0.725343,-0.41172,0.081242,0.137455,0.15207,0.061017,-0.107071,0.223387,-0.027342,-0.330429,0.285482,-0.365025,0.045006,0.09216800000000001,0.013907,0.130377,0.25842,-0.036501,0.262861,0.648756,1.142056,0.257333,-0.044576,-0.072478,-0.091902,0.07203,0.72374,-0.935866,0.172043,0.014441
0.303442,0.769357,0.768032,0.013795,-0.036041,0.689963,0.722815,-0.411886,0.059804,0.094067,0.196823,0.123587,-0.08056,0.253238,-0.033368,-0.335168,0.297252,-0.375578,0.054759,0.094859,0.007435,0.131242,0.252166,-0.043771,0.268388,0.664264,1.154374,0.264748,-0.029078,-0.058151,-0.09642800000000001,0.083368,0.719583,-0.92774,0.171705,0.015358
0.302357,0.788453,0.76413,0.017368,-0.039099,0.689711,0.72282,-0.40534,0.050407,0.084091,0.251303,0.163608,-0.0323,0.283602,-0.040865,-0.332483,0.312121,-0.362828,0.059403,0.097483,0.002217,0.13174,0.249975,-0.052135,0.277994,0.680076,1.157336,0.270322,-0.02438,-0.037842,-0.097176,0.091486,0.719296,-0.919339,0.174182,0.019959
0.300415,0.807427,0.763731,0.020895,-0.041537,0.686447,0.725692,-0.394827,0.051644,0.099058,0.303038,0.194805,0.012794,0.30624,-0.052924,-0.321868,0.336049,-0.335913,0.063668,0.10059,-0.002615,0.130907,0.251463,-0.060341,0.290589,0.694981,1.153933,0.273037,-0.026274,-0.017977,-0.09728,0.097741,0.72532,-0.912629,0.180361,0.03388
0.298184,0.82648,0.768808,0.025073,-0.042974,0.681615,0.730018,-0.380094,0.052803,0.116865,0.348608,0.176295,0.046248,0.321005,-0.070145,-0.306141,0.378075,-0.29348,0.064781,0.103558,-0.008873,0.129746,0.257763,-0.067186,0.300507,0.708605,1.152195,0.273438,-0.027196,0.005342,-0.097178,0.100274,0.734664,-0.90957,0.188999,0.044196
0.295778,0.844985,0.772213,0.030118,-0.04395,0.676573,0.734446,-0.360141,0.051987,0.133083,0.389602,0.130862,0.051988,0.315583,-0.093612,-0.287511,0.446672,-0.234127,0.054178,0.104422,-0.017226,0.130004,0.265663,-0.072499,0.304257,0.722767,1.155077,0.270426,-0.030065,0.034072,-0.096509,0.096112,0.743207,-0.907884,0.200497,0.053976
0.293324,0.862441,0.77526,0.033839,-0.042538,0.671295,0.739194,-0.333016,0.048055,0.149954,0.40284,0.095558,0.053427,0.284375,-0.122855,-0.271138,0.543432,-0.16631,0.027736,0.103203,-0.027095,0.13113,0.268525,-0.074449,0.300097,0.739045,1.166463,0.26893,-0.036418,0.064478,-0.09369400000000001,0.083687,0.749384,-0.905982,0.212908,0.061113
0.29083,0.878771,0.778642,0.036211,-0.040531,0.666422,0.743591,-0.303291,0.043189,0.167021,0.400413,0.069219,0.055695,0.232388,-0.158367,-0.264082,0.668952,-0.101135,0.002429,0.099809,-0.036658,0.131812,0.266588,-0.072918,0.288794,0.753919,1.181576,0.262228,-0.048574,0.096538,-0.091863,0.069291,0.752311,-0.905657,0.221335,0.065721
0.288553,0.893831,0.781107,0.037794,-0.038009,0.661812,0.747751,-0.272896,0.037261,0.183498,0.386548,0.050609,0.057997,0.162026,-0.203108,-0.266576,0.808455,-0.027701,-0.018402,0.093714,-0.045839,0.13294,0.259892,-0.06587,0.269157,0.765828,1.202126,0.251674,-0.074276,0.126695,-0.095018,0.059085,0.753512,-0.907356,0.226493,0.074773
0.286677,0.907678,0.782948,0.038693,-0.034543,0.657833,0.751376,-0.248604,0.030884,0.197573,0.37539,0.033474,0.059024,0.081008,-0.246868,-0.264259,0.938095,0.034195,-0.031851,0.084484,-0.05611,0.135511,0.248296,-0.054101,0.247663,0.771286,1.22427,0.23787,-0.103542,0.152903,-0.102806,0.055145,0.749624,-0.910965,0.223941,0.084878
0.285087,0.920476,0.784195,0.039905,-0.031033,0.65444,0.754422,-0.230565,0.024143,0.209452,0.373881,0.013714,0.059794,-0.008099,-0.269561,-0.243785,1.043475,0.004826,-0.042904,0.073184,-0.066534,0.139676,0.233847,-0.040969,0.229715,0.768872,1.242606,0.225219,-0.122954,0.176655,-0.115437,0.055144,0.741823,-0.916562,0.21549,0.09466500000000001
0.283691,0.932483,0.785385,0.04014,-0.028928,0.651628,0.756923,-0.214221,0.019778,0.218136,0.374469,-0.005905,0.060284,-0.09347200000000001,-0.269527,-0.217155,1.1111,-0.044586,-0.049114,0.062526,-0.074889,0.144124,0.221647,-0.02487,0.218505,0.76652,1.25518,0.206677,-0.125634,0.200232,-0.126613,0.052414,0.731531,-0.918918,0.213405,0.09975
