root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
0.550209,3.654067,0.773113,-0.012788,0.041316,0.883856,-0.465756,0.029347,-0.330024,-0.291835,0.403893,-0.260344,0.171492,-0.499349,0.046255,0.252551,0.907953,-0.164637,-0.051075,-0.055444,-0.061859,0.060689,-0.081974,-0.016641,-0.177685,0.757724,1.493389,-0.008554,-0.044099,0.33153,0.068938,-0.093164,0.447362,-0.931146,0.165685,-0.206334
0.538818,3.642523,0.776732,-0.013561,0.02808,0.886817,-0.461068,0.071855,-0.292354,-0.300477,0.339883,-0.251072,0.17394,-0.441696,0.134199,0.369381,0.690194,-0.141351,-0.014593,-0.066445,-0.042132,0.047116,-0.08088,-0.015562,-0.234608,0.725767,1.454625,-0.034987,-0.064293,0.334522,0.080512,-0.100501,0.452498,-0.964686,0.195969,-0.06345
0.527113,3.630306,0.778117,-0.012802,0.018464,0.889043,-0.457271,0.113324,-0.262288,-0.305236,0.292118,-0.24916,0.176326,-0.389771,0.1821,0.43474,0.545181,-0.111074,0.016872,-0.075309,-0.024457,0.035358,-0.085521,-0.006487,-0.304818,0.691926,1.420708,-0.066959,-0.09932,0.336306,0.081443,-0.111754,0.448245,-1.01556,0.208781,0.1053
0.515548,3.617729,0.776991,-0.011183,0.012129,0.890476,-0.454731,0.145073,-0.242735,-0.305757,0.27361,-0.252025,0.179016,-0.364176,0.187142,0.397575,0.501739,-0.088351,0.033767,-0.079925,-0.011185,0.027285,-0.101673,0.013597,-0.388287,0.652981,1.400288,-0.100045,-0.137405,0.338178,0.080142,-0.131835,0.437057,-1.071399,0.202945,0.257647
0.504483,3.604943,0.776147,-0.006253,0.00693,0.887629,-0.460465,0.165987,-0.228804,-0.313383,0.293795,-0.260553,0.181147,-0.347751,0.197249,0.365644,0.526002,-0.122781,0.00314,-0.084572,0.000204,0.023406,-0.126951,0.036399,-0.469418,0.618682,1.378347,-0.136924,-0.171062,0.345739,0.083827,-0.1637,0.424976,-1.11943,0.190494,0.345394
0.494098,3.591961,0.7761,-0.001211,0.002564,0.883256,-0.468883,0.166741,-0.222389,-0.316892,0.355709,-0.251583,0.173753,-0.329241,0.203589,0.337299,0.550971,-0.160032,-0.011531,-0.087184,0.011277,0.022842,-0.149926,0.053069,-0.523914,0.595474,1.359648,-0.144737,-0.186141,0.352187,0.093675,-0.199525,0.425128,-1.147975,0.18929,0.357008
0.48407,3.578718,0.780469,0.003168,-0.00255,0.877236,-0.480042,0.141119,-0.222698,-0.315599,0.466445,-0.203262,0.142742,-0.298733,0.202411,0.308918,0.545452,-0.180602,-0.020109,-0.088122,0.022929,0.02285,-0.154165,0.054164,-0.537094,0.594618,1.33418,-0.120068,-0.18119,0.355855,0.10675,-0.233759,0.443252,-1.155728,0.20321,0.294117
0.474609,3.566042,0.782372,0.005682,-0.007039,0.868028,-0.496432,0.088043,-0.23356,-0.332399,0.610276,-0.144013,0.046767,-0.266705,0.194221,0.276339,0.527529,-0.19617,-0.027846,-0.087041,0.031313,0.021616,-0.146547,0.043946,-0.521237,0.611162,1.312444,-0.063619,-0.157982,0.361461,0.124071,-0.266247,0.470303,-1.143015,0.226674,0.211061
0.465225,3.55367,0.782941,0.006933,-0.009851,0.856748,-0.515594,0.02069,-0.249635,-0.34865,0.771987,-0.096984,-0.129653,-0.236918,0.181955,0.238018,0.511341,-0.212261,-0.036816,-0.084684,0.034881,0.01938,-0.131413,0.03822,-0.4989,0.628371,1.303119,0.001032,-0.138487,0.368072,0.132871,-0.277854,0.497779,-1.135033,0.249396,0.165006
0.455946,3.541381,0.781722,0.00759,-0.011054,0.84585,-0.533252,-0.055041,-0.259283,-0.348564,0.924989,-0.062173,-0.233619,-0.216962,0.17169,0.199283,0.515039,-0.234773,-0.045262,-0.079268,0.033636,0.019587,-0.112956,0.04425,-0.471786,0.630832,1.30486,0.053907,-0.134931,0.372794,0.121353,-0.252059,0.518561,-1.16469,0.251345,0.175937
0.446692,3.529111,0.779605,0.008225,-0.010733,0.83778,-0.54584,-0.147262,-0.230437,-0.306684,1.057692,-0.072564,-0.197307,-0.203351,0.166788,0.168952,0.534866,-0.264993,-0.054054,-0.071284,0.029911,0.023496,-0.087394,0.062622,-0.431567,0.613799,1.312154,0.089958,-0.135499,0.369873,0.093039,-0.203514,0.532601,-1.222776,0.225418,0.231787
0.437751,3.516565,0.777696,0.009813,-0.009207000000000002,0.832382,-0.554039,-0.24611,-0.147521,-0.224967,1.145401,-0.093296,-0.113426,-0.183424,0.164465,0.148507,0.549447,-0.294995,-0.062486,-0.058056,0.026147,0.029985,-0.05027,0.076739,-0.367762,0.583935,1.30573,0.118203,-0.118011,0.353827,0.064821,-0.164974,0.538323,-1.266443,0.188757,0.306375
0.429046,3.503484,0.776699,0.010012,-0.008526,0.829494,-0.558361,-0.331565,-0.05234,-0.145209,1.163875,-0.12171,-0.00484,-0.156893,0.164508,0.138626,0.547586,-0.320764,-0.070532,-0.036112,0.023511,0.035484,-0.011344,0.080741,-0.290727,0.563863,1.291832,0.144195,-0.074913,0.32645,0.041872,-0.144642,0.543538,-1.286349,0.178328,0.381184
0.420566,3.489682,0.776967,0.009887000000000002,-0.009392,0.827912,-0.560692,-0.393607,0.012748,-0.087264,1.11158,-0.137545,0.076655,-0.121955,0.167081,0.13531,0.526299,-0.335485,-0.079039,-0.007865,0.021366,0.037827,0.02716,0.070704,-0.19997,0.567832,1.258773,0.177162,-0.011439,0.298292,0.018766,-0.119168,0.553446,-1.300703,0.176961,0.471574
0.412241,3.474986,0.778542,0.007503,-0.00995,0.826702,-0.562502,-0.432722,0.025582,-0.057376,0.998632,-0.136047,0.098784,-0.081246,0.165761,0.136783,0.488632,-0.340038,-0.087366,0.022686,0.017526,0.036305,0.058666,0.050737,-0.105568,0.595879,1.210226,0.217528,0.050107,0.2758,-0.010014,-0.079208,0.55341,-1.322155,0.154796,0.548455
0.403942,3.459345,0.780777,0.002601,-0.007991,0.825894,-0.563763,-0.453033,-0.02377,-0.076177,0.843778,-0.114955,0.09616400000000001,-0.033666,0.15655,0.143155,0.436641,-0.337926,-0.095545,0.052772,0.009619,0.031742,0.082691,0.030253,-0.026272,0.642234,1.167696,0.269728,0.083544,0.268828,-0.041812,-0.034084,0.53363,-1.351254,0.137451,0.602337
0.395586,3.442739,0.782688,-0.006406,-0.003182,0.82487,-0.565277,-0.453898,-0.117889,-0.15296,0.663778,-0.072044,0.068808,0.018209,0.135867,0.150441,0.371151,-0.331804,-0.103031,0.081625,-0.004266,0.02487,0.109829,0.028144,0.034333,0.682614,1.138589,0.308084,0.07407,0.256631,-0.078676,0.011523,0.514904,-1.372176,0.116845,0.632902
0.387082,3.425086,0.7834,-0.016387,0.004003,0.824358,-0.565817,-0.426858,-0.224839,-0.279798,0.475604,-0.019914,0.024257,0.070712,0.109216,0.15591,0.310055,-0.326026,-0.110592,0.109285,-0.023882,0.01713,0.137797,0.043876,0.06381,0.723379,1.14636,0.332706,0.031504,0.252188,-0.113372,0.054595,0.487337,-1.379457,0.09569,0.652304
0.378266,3.40676,0.782531,-0.023823,0.011599,0.824418,-0.565361,-0.378977,-0.305325,-0.405013,0.310187,0.040667,-0.042088,0.119194,0.085948,0.155875,0.268811,-0.326097,-0.119578,0.134499,-0.045433,0.010221,0.176707,0.077267,0.074943,0.753089,1.178425,0.331001,-0.025227,0.243906,-0.146262,0.089331,0.451397,-1.368482,0.073472,0.671596
0.369334,3.38834,0.780054,-0.027382,0.019449,0.825061,-0.564045,-0.3351,-0.355611,-0.469956,0.220725,0.115468,-0.100364,0.158505,0.06939,0.153956,0.260155,-0.335037,-0.128739,0.155374,-0.064141,0.005285,0.215291,0.115412,0.078226,0.78419,1.224015,0.311365,-0.091466,0.236098,-0.171493,0.121438,0.421397,-1.35091,0.061342,0.679351
0.360263,3.370293,0.775515,-0.028124,0.02644,0.826574,-0.561503,-0.304448,-0.385308,-0.483699,0.227405,0.174222,-0.03651,0.190297,0.059775,0.152171,0.272629,-0.337517,-0.139954,0.171607,-0.077748,0.001337,0.246852,0.153304,0.077637,0.822973,1.271379,0.279852,-0.150699,0.226267,-0.19425,0.146425,0.393797,-1.332959,0.056811,0.682293
0.351463,3.352994,0.776086,-0.028559,0.033837,0.82771,-0.559407,-0.278134,-0.404125,-0.473325,0.246247,0.162369,0.040671,0.217811,0.050683,0.154099,0.288306,-0.31603,-0.144125,0.18298,-0.090008,-0.00336,0.249636,0.195769,0.058984,0.900098,1.332502,0.235257,-0.216267,0.226459,-0.209033,0.148083,0.362335,-1.309651,0.06461,0.653134
0.342014,3.335359,0.78078,-0.029833,0.037766,0.828582,-0.557795,-0.24871,-0.409789,-0.465561,0.254434,0.134605,0.064094,0.219647,0.04852,0.147363,0.348639,-0.261349,-0.132423,0.191034,-0.105071,-0.007919,0.226244,0.242198,0.0123,0.960658,1.420284,0.185716,-0.323515,0.22416,-0.204575,0.132157,0.341312,-1.292064,0.081599,0.576426
0.33266,3.318519,0.784174,-0.030867,0.040251,0.830641,-0.554493,-0.211179,-0.404836,-0.463801,0.239644,0.113048,0.073801,0.18778,0.052946,0.149429,0.453996,-0.185891,-0.082523,0.196184,-0.118295,-0.011975,0.225638,0.282427,-0.034283,1.004341,1.511903,0.135534,-0.390504,0.23032,-0.179952,0.108932,0.330918,-1.271271,0.10468,0.441733
0.324315,3.301999,0.785531,-0.032523,0.042134,0.837668,-0.54358,-0.173396,-0.393087,-0.449193,0.212394,0.095848,0.085566,0.115413,0.061204,0.177854,0.62189,-0.110572,0.055163,0.198763,-0.122917,-0.016093,0.223671,0.292999,-0.040789,1.007619,1.561956,0.108126,-0.419671,0.231772,-0.164101,0.105529,0.339174,-1.251077,0.110311,0.292804
0.316787,3.285487,0.785749,-0.032462,0.043872,0.848901,-0.525727,-0.14199,-0.380439,-0.416102,0.196771,0.073752,0.102259,0.016939,0.072727,0.21387,0.828517,-0.052264,0.179945,0.199022,-0.118503,-0.021065,0.232187,0.279162,-0.015717,0.988527,1.57378,0.09676100000000001,-0.422127,0.226246,-0.166183,0.123263,0.354714,-1.22728,0.098488,0.147523
0.3098,3.269254,0.78509,-0.029405,0.046889,0.85917,-0.508689,-0.110905,-0.373164,-0.38257,0.192497,0.048425,0.117934,-0.095812,0.050235,0.212803,1.03213,-0.071712,0.171939,0.195645,-0.108517,-0.02228,0.219068,0.251508,0.016409,0.957172,1.562753,0.092624,-0.419902,0.225545,-0.175824,0.144718,0.368222,-1.202935,0.069988,0.002484
0.303106,3.25334,0.784648,-0.024775,0.049844,0.865678,-0.497496,-0.071594,-0.369384,-0.36539,0.179979,0.030538,0.131644,-0.21635,-0.013623,0.184458,1.205492,-0.122095,0.080176,0.184265,-0.098722,-0.01896,0.205997,0.226465,0.030179,0.940087,1.551239,0.078974,-0.389042,0.237646,-0.173397,0.149587,0.374783,-1.18419,0.037987,-0.156301
0.296374,3.238094,0.784436,-0.021465,0.051027,0.868666,-0.492295,-0.03616,-0.368018,-0.360323,0.171251,0.013494,0.143785,-0.341214,-0.074023,0.172106,1.33113,-0.166341,-0.028748,0.161587,-0.09083,-0.013934,0.204616,0.218014,0.014354,0.9129100000000001,1.558187,0.050448,-0.331956,0.254088,-0.146497,0.13453,0.390919,-1.181687,0.029087,-0.323573
0.289427,3.223335,0.784475,-0.017933,0.049447,0.869476,-0.491167,-0.00748,-0.365257,-0.36119,0.175882,-0.009641,0.156056,-0.453907,-0.086813,0.185497,1.392401,-0.202573,-0.109137,0.130158,-0.081909,-0.010637,0.168473,0.220529,-0.024625,0.894988,1.593404,0.037765,-0.301868,0.275946,-0.101338,0.109534,0.429558,-1.186982,0.044424,-0.459973
0.282314,3.208906,0.784923,-0.014322,0.044457,0.869092,-0.492441,0.015939,-0.358372,-0.368685,0.185516,-0.03341,0.167426,-0.541625,-0.043739,0.214868,1.382584,-0.223262,-0.134833,0.09567,-0.068955,-0.009631,0.112312,0.224021,-0.06912,0.885408,1.638527,0.038381,-0.292273,0.302105,-0.04578,0.080682,0.484789,-1.171245,0.063297,-0.523827
0.274861,3.194621,0.78578,-0.011911,0.035821,0.86731,-0.496335,0.033696,-0.346429,-0.382861,0.195959,-0.056001,0.177372,-0.594628,0.039589,0.254569,1.297619,-0.221179,-0.131894,0.062486,-0.051284,-0.011273,0.050906,0.220483,-0.107915,0.87256,1.669644,0.03646,-0.286787,0.325123,-0.003376,0.047766,0.540501,-1.152421,0.078192,-0.525628
0.267156,3.180118,0.786733,-0.010235,0.024946,0.864043,-0.502695,0.048166,-0.331718,-0.402928,0.207552,-0.078902,0.186459,-0.60394,0.131033,0.30966,1.135315,-0.199189,-0.095047,0.032091,-0.029448,-0.014773,-0.011553,0.207266,-0.131973,0.858919,1.669468,0.029422,-0.280519,0.352287,0.028457,0.009088,0.58836,-1.129979,0.102889,-0.445275
0.25929,3.164876,0.787332,-0.009039,0.013605,0.859473,-0.51092,0.063727,-0.316893,-0.42765,0.217918,-0.1023,0.196451,-0.571514,0.202053,0.375564,0.913117,-0.158021,-0.040165,0.004256,-0.006067,-0.018744,-0.069356,0.185843,-0.15115,0.854621,1.64822,0.024099,-0.251962,0.388466,0.048734,-0.025669,0.611135,-1.114985,0.140765,-0.281553
0.251473,3.148587,0.787066,-0.00814,0.003608,0.854229,-0.519821,0.081618,-0.305204,-0.452762,0.228865,-0.126485,0.207323,-0.516095,0.236605,0.422701,0.683989,-0.111964,0.005781,-0.020523,0.015558,-0.022102,-0.131652,0.171102,-0.164722,0.825355,1.598685,0.00075,-0.243864,0.406146,0.056908,-0.057528,0.634902,-1.115023,0.190534,-0.059438
0.243784,3.131182,0.785576,-0.007518,-0.00385,0.849839,-0.526975,0.101706,-0.298294,-0.471458,0.24238,-0.152676,0.218219,-0.463481,0.25297,0.429026,0.52235,-0.091058,0.049041,-0.040855,0.03263,-0.024596,-0.18089,0.163834,-0.183817,0.782545,1.539215,-0.020307,-0.227689,0.426831,0.056061,-0.076018,0.644666,-1.138457,0.216597,0.157433
0.235993,3.112572,0.782982,-0.005591,-0.00663,0.847864,-0.530143,0.132981,-0.295852,-0.482553,0.250871,-0.178201,0.228172,-0.42224,0.257833,0.380002,0.456133,-0.07656,0.11141,-0.053805,0.044323,-0.026585,-0.217139,0.16442,-0.206085,0.728203,1.469658,-0.040347,-0.208406,0.455747,0.047312,-0.080788,0.649814,-1.186184,0.206744,0.318803
0.228338,3.092919,0.780042,-0.003367,-0.007978,0.846208,-0.532783,0.171632,-0.294101,-0.495357,0.251052,-0.196094,0.232675,-0.372161,0.264909,0.355706,0.426528,-0.060768,0.093525,-0.064687,0.05455,-0.030316,-0.235894,0.174347,-0.231478,0.659899,1.406384,-0.046923,-0.178612,0.490838,0.046002,-0.097444,0.647635,-1.222271,0.184195,0.40413
0.221106,3.07265,0.777168,-0.000339,-0.012573,0.842663,-0.538295,0.213601,-0.282937,-0.517349,0.238917,-0.193301,0.20588,-0.326703,0.276093,0.356336,0.411478,-0.055856,-0.012276,-0.073141,0.06409,-0.036415,-0.239049,0.185919,-0.252276,0.583887,1.351765,-0.044496,-0.145035,0.525999,0.058188,-0.124979,0.640402,-1.235719,0.163818,0.423128
0.213983,3.052017,0.780373,0.001343,-0.014835,0.839689,-0.542863,0.2446,-0.274874,-0.530399,0.244775,-0.182251,0.086416,-0.291998,0.274884,0.344529,0.410184,-0.077532,-0.04462,-0.077919,0.074337,-0.042985,-0.225491,0.179092,-0.253265,0.514724,1.302154,-0.020987,-0.099808,0.556323,0.070825,-0.160345,0.632008,-1.2302,0.162621,0.39231
0.207577,3.03134,0.785251,0.002417,-0.015942,0.831786,-0.554862,0.247783,-0.266331,-0.523535,0.287491,-0.181101,-0.203348,-0.242477,0.255956,0.326486,0.378999,-0.094747,-0.050848,-0.083627,0.081685,-0.050725,-0.20129,0.149138,-0.248697,0.469684,1.260511,0.007023,-0.055663,0.578788,0.085652,-0.199576,0.627358,-1.217673,0.173488,0.33635
0.201353,3.011636,0.788702,-0.00079,-0.015169,0.815608,-0.578406,0.238493,-0.320694,-0.492782,0.391955,-0.163085,-0.245897,-0.199171,0.222055,0.288984,0.344281,-0.111004,-0.057051,-0.091192,0.076129,-0.060456,-0.183581,0.114638,-0.259298,0.449339,1.243412,0.036288,-0.02811,0.599086,0.116164,-0.247405,0.615177,-1.195795,0.205032,0.293474
0.195219,2.993272,0.79089,-0.003541,-0.011462,0.794307,-0.607398,0.14553,-0.282932,-0.418671,0.548488,-0.177252,-0.247629,-0.166257,0.188137,0.23589,0.333688,-0.136097,-0.065894,-0.098517,0.060605,-0.065211,-0.172803,0.09637200000000001,-0.289744,0.440021,1.237776,0.05024,-0.037112,0.610207,0.141471,-0.265407,0.602181,-1.188607,0.211159,0.31093
0.189697,2.975988,0.790774,-0.004428,-0.007836,0.776319,-0.630276,0.015235,-0.173879,-0.295762,0.710602,-0.228318,-0.245829,-0.151683,0.16657,0.185375,0.362566,-0.176317,-0.069952,-0.101063,0.046058,-0.062278,-0.153734,0.10673,-0.326061,0.417748,1.253486,0.04474,-0.066858,0.598493,0.140613,-0.253006,0.597731,-1.196628,0.190462,0.384616
0.184512,2.95915,0.78905,-0.004261,-0.006559,0.768237,-0.640118,-0.108077,-0.041171,-0.200175,0.838054,-0.262159,-0.202251,-0.139666,0.16154,0.158351,0.39523,-0.21655,-0.081421,-0.090525,0.037621,-0.053676,-0.114848,0.130777,-0.344495,0.37974,1.284595,0.033058,-0.094281,0.555174,0.113279,-0.222361,0.604455,-1.210983,0.176042,0.484645
0.1798,2.942749,0.7871,-0.005684,-0.007092,0.763729,-0.645473,-0.216234,0.038845,-0.139943,0.910148,-0.265475,-0.037676,-0.123859,0.160272,0.144639,0.4117,-0.253523,-0.091354,-0.069382,0.032371,-0.043981,-0.059063,0.137136,-0.330814,0.346897,1.288911,0.019963,-0.09686,0.492809,0.06462,-0.174678,0.612796,-1.244811,0.163279,0.583966
0.175474,2.926687,0.785909,-0.009127,-0.009146,0.760738,-0.648931,-0.311435,0.069115,-0.118595,0.913035,-0.283055,0.056009,-0.105431,0.158971,0.137911,0.410834,-0.276199,-0.100136,-0.039882,0.026983,-0.034199,-0.006443,0.121956,-0.287702,0.354509,1.272838,0.032485,-0.074589,0.425872,0.009718,-0.118788,0.605128,-1.305386,0.152577,0.636537
0.171235,2.910755,0.785767,-0.013916,-0.009214000000000002,0.76086,-0.648702,-0.382905,0.054452,-0.115216,0.851094,-0.274336,0.082858,-0.082623,0.155264,0.143074,0.400188,-0.287687,-0.107743,-0.005691,0.019687,-0.024173,0.040872,0.083762,-0.216216,0.407518,1.234302,0.079478,-0.034836,0.36262,-0.046795,-0.059264,0.587367,-1.382514,0.135931,0.657123
0.166798,2.89493,0.786375,-0.021566,-0.007009,0.764737,-0.643943,-0.430409,0.00527,-0.124506,0.734832,-0.233743,0.051874,-0.062129,0.147013,0.159213,0.389098,-0.292864,-0.114778,0.029431,0.008891,-0.012794,0.080911,0.038636,-0.125212,0.484768,1.19607,0.154129,0.00509,0.302391,-0.094441,-0.012767,0.55686,-1.448063,0.115113,0.671751
0.161874,2.878976,0.787051,-0.031931,-0.004446,0.769776,-0.6375,-0.460638,-0.066677,-0.159872,0.586494,-0.142272,0.024078,-0.046393,0.135193,0.176798,0.379614,-0.294577,-0.121963,0.062923,-0.006701,0.001233,0.103997,-0.006626,-0.025235,0.565672,1.165534,0.246101,0.017462,0.256265,-0.123649,0.010694,0.493035,-1.473705,0.09617800000000001,0.67241
0.15639,2.862452,0.786824,-0.042156,-0.00128,0.773082,-0.632902,-0.466652,-0.139995,-0.20433,0.413842,-0.025434,-0.031074,-0.029387,0.121637,0.189199,0.373269,-0.3031,-0.131004,0.092377,-0.025258,0.016842,0.127906,-0.037728,0.074448,0.631669,1.144433,0.345521,0.022329,0.217159,-0.151529,0.028575,0.420083,-1.475178,0.075977,0.665357
0.150122,2.845053,0.785232,-0.049314,0.003045,0.775667,-0.629206,-0.451783,-0.202472,-0.256667,0.256254,0.049956,-0.146726,-0.008102,0.1113,0.197614,0.376967,-0.319247,-0.142222,0.117772,-0.044807,0.033681,0.154763,-0.060212,0.166235,0.672056,1.115855,0.418252,0.019052,0.191941,-0.178537,0.040693,0.322947,-1.457118,0.050536,0.644908
0.143025,2.827112,0.78289,-0.052781,0.006872,0.779424,-0.624232,-0.43435,-0.249409,-0.306644,0.170557,0.062182,-0.218109,0.012822,0.109044,0.204835,0.394517,-0.334134,-0.154448,0.138897,-0.062275,0.049932,0.172506,-0.066893,0.232648,0.698808,1.108923,0.475103,-0.021557,0.178017,-0.193763,0.055112,0.226979,-1.430738,0.03395,0.584313
0.1355,2.808759,0.78139,-0.051222,0.010608,0.786006,-0.616002,-0.413551,-0.276077,-0.326677,0.168077,0.09115500000000001,-0.224422,0.036008,0.114561,0.216146,0.423773,-0.332699,-0.163839,0.155142,-0.074777,0.062948,0.209253,-0.064065,0.277489,0.72072,1.116486,0.483065,-0.063796,0.168683,-0.193015,0.067277,0.150363,-1.394137,0.027002,0.469918
0.127709,2.789979,0.78385,-0.048704,0.015109,0.795444,-0.603878,-0.384938,-0.292011,-0.346763,0.196077,0.139348,-0.134159,0.056376,0.121925,0.23174,0.470119,-0.312373,-0.164285,0.169259,-0.083995,0.072744,0.251839,-0.064931,0.296818,0.731543,1.125393,0.478382,-0.106762,0.167092,-0.175584,0.070071,0.103721,-1.34483,0.03573,0.310573
0.120307,2.771624,0.78046,-0.046959,0.020654,0.807081,-0.588207,-0.355719,-0.291594,-0.317354,0.222503,0.153378,-0.011451,0.044147,0.13076,0.25047,0.567653,-0.258735,-0.125404,0.17827,-0.091611,0.082576,0.292394,-0.067493,0.297124,0.740009,1.13856,0.455615,-0.154493,0.164132,-0.144479,0.070206,0.087894,-1.265458,0.032727,0.14137
0.113351,2.75418,0.78037,-0.046192,0.026592,0.820054,-0.569799,-0.342072,-0.284731,-0.27078,0.262862,0.109964,0.019187,-0.014009,0.147969,0.272707,0.737273,-0.165629,-0.009002,0.184692,-0.100285,0.093979,0.304614,-0.064108,0.287192,0.771534,1.169716,0.420831,-0.186206,0.162464,-0.115461,0.068195,0.096156,-1.180355,0.013664,-0.014224
