root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
-1.645435,-1.154133,0.789066,-0.002214,0.01565,0.97351,0.228098,0.071016,0.000111,-0.025336,0.788168,0.077868,-0.192725,-0.182929,0.082399,0.058033,0.328642,-0.200056,-0.074863,-0.046942,0.014969,0.070844,0.043725,0.209208,-0.22046,0.82478,0.838526,0.089882,0.050781,0.11511,-0.104234,0.129311,0.770128,-0.880302,0.180287,-0.090897
-1.65302,-1.145983,0.788561,-0.001248,0.013435,0.9744060000000001,0.22439,0.00174,0.019567,-0.012951,0.915141,0.06814,-0.201118,-0.16132,0.089493,0.048681,0.32249,-0.213472,-0.07738,-0.047903,0.017323,0.075004,0.046005,0.21524,-0.212519,0.81342,0.832094,0.0915,0.056362,0.106363,-0.105852,0.129176,0.770077,-0.878461,0.165869,-0.100727
-1.660768,-1.138338,0.787883,0.000213,0.010639,0.97505,0.221731,-0.061666,0.032048,-0.007174,1.011603,0.009498,-0.17773,-0.138204,0.097489,0.041156,0.315011,-0.225742,-0.078621,-0.047187,0.020568,0.079514,0.053781,0.220583,-0.201693,0.798322,0.821455,0.088749,0.066188,0.090813,-0.106819,0.126877,0.77705,-0.878744,0.154337,-0.106948
-1.668884,-1.131134,0.787226,0.002003,0.007587,0.975324,0.22064,-0.117617,0.037632,-0.005555,1.068542,-0.04968,-0.158308,-0.112736,0.106021,0.036568,0.304445,-0.235678,-0.07821,-0.044789,0.023804,0.083557,0.06805,0.218551,-0.185485,0.776815,0.809587,0.091804,0.077253,0.070959,-0.104462,0.131043,0.786417,-0.883716,0.153388,-0.113219
-1.677358,-1.124393,0.786449,0.003845,0.004351,0.975188,0.221302,-0.164638,0.04362,-0.000117,1.08278,-0.10321,-0.142889,-0.09013,0.115051,0.034839,0.300117,-0.246438,-0.076557,-0.040912,0.027025,0.086962,0.08639,0.21255,-0.16711,0.754028,0.796027,0.093536,0.094072,0.054054,-0.104531,0.142041,0.801272,-0.892791,0.15393,-0.113687
-1.68615,-1.118008,0.785528,0.005218,0.001292,0.974716,0.223381,-0.205261,0.050302,0.007965,1.058809,-0.162759,-0.1158,-0.073113,0.124095,0.03521,0.305503,-0.258524,-0.07429,-0.035104,0.030486,0.089338,0.107557,0.204036,-0.151605,0.734087,0.781406,0.091299,0.103629,0.037584,-0.106069,0.156247,0.819945,-0.903265,0.156696,-0.107369
-1.69529,-1.111914,0.784432,0.005995,-0.002329,0.974073,0.226142,-0.24198,0.056779,0.014554,1.005387,-0.222934,-0.095534,-0.060464,0.134183,0.036349,0.318725,-0.271723,-0.072066,-0.027738,0.034334,0.090737,0.127906,0.198893,-0.144567,0.719427,0.773037,0.088715,0.103174,0.021325,-0.107467,0.173046,0.840469,-0.914579,0.159748,-0.09773200000000001
-1.704839,-1.105927,0.783442,0.006021,-0.005206,0.973507,0.228517,-0.273424,0.060467,0.022814,0.9249790000000001,-0.261951,-0.066255,-0.04693,0.142634,0.038442,0.328333,-0.284069,-0.070194,-0.019352,0.038451,0.090867,0.144846,0.195494,-0.146388,0.710138,0.772179,0.084538,0.095375,0.006587,-0.110585,0.192114,0.860003,-0.927231,0.161413,-0.086646
-1.714789,-1.099948,0.782448,0.0053,-0.007669,0.973189,0.229818,-0.300781,0.061004,0.032433,0.825464,-0.283005,-0.042406,-0.031322,0.149765,0.039859,0.332375,-0.29588,-0.069082,-0.010423,0.042267,0.089878,0.157558,0.194184,-0.153172,0.707786,0.779988,0.083934,0.084799,-0.004048,-0.114062,0.21072,0.875342,-0.939388,0.163652,-0.074533
-1.725053,-1.09385,0.781301,0.004006,-0.009695,0.973094,0.230171,-0.325653,0.0554,0.040541,0.716096,-0.286588,-0.015363,-0.013115,0.155788,0.039992,0.32959,-0.305734,-0.069137,-0.001074,0.04549,0.088067,0.166608,0.192674,-0.160258,0.71231,0.790477,0.085533,0.067702,-0.009093,-0.115968,0.223873,0.883605,-0.945998,0.164139,-0.065977
-1.735628,-1.087613,0.779904,0.002428,-0.011133,0.973229,0.229555,-0.348873,0.046267,0.048887,0.60542,-0.262836,0.001393,0.006619,0.160377,0.038541,0.322784,-0.314331,-0.070528,0.008361,0.047728,0.085792,0.172369,0.190036,-0.163667,0.722087,0.800362,0.089095,0.052031,-0.008592,-0.116054,0.230526,0.88599,-0.946025,0.162873,-0.06177
-1.746575,-1.081145,0.778172,0.000627,-0.012529,0.973442,0.22859,-0.366823,0.036386,0.061414,0.493645,-0.216175,0.008112,0.027438,0.165283,0.036876,0.313955,-0.322006,-0.074519,0.017468,0.049087,0.082998,0.176754,0.186458,-0.160943,0.736175,0.808433,0.099878,0.045667,-0.00324,-0.114266,0.232626,0.884937,-0.940833,0.161459,-0.061381
-1.757939,-1.074374,0.776102,-0.001289,-0.013723,0.973741,0.227239,-0.381531,0.025829,0.076949,0.385957,-0.15257,-0.000835,0.051153,0.170219,0.03574,0.300277,-0.328368,-0.07841,0.025923,0.049627,0.080078,0.1789,0.181585,-0.154606,0.755617,0.810549,0.11344,0.045007,0.008131,-0.113556,0.23289,0.881379,-0.931657,0.151892,-0.063914
-1.76985,-1.067344,0.773473,-0.00314,-0.015368,0.9740430000000002,0.225819,-0.391836,0.014493,0.089214,0.286363,-0.103018,-0.01579,0.077847,0.176128,0.035423,0.283808,-0.336263,-0.079719,0.033899,0.049447,0.077207,0.17984,0.17301,-0.151122,0.773892,0.813472,0.129066,0.047884,0.01419,-0.109205,0.236334,0.883208,-0.925858,0.149954,-0.061656
-1.782405,-1.060105,0.77038,-0.004735,-0.01712,0.974187,0.225041,-0.398892,0.000334,0.084188,0.201901,-0.076973,-0.023933,0.106006,0.182277,0.03711,0.268417,-0.345693,-0.079347,0.04164,0.048411,0.074625,0.186224,0.170298,-0.147988,0.78798,0.815745,0.135507,0.053014,0.019205,-0.105964,0.24508,0.888368,-0.924743,0.149518,-0.05555
-1.795605,-1.052767,0.766943,-0.006017,-0.019551,0.974204,0.224739,-0.409461,-0.011647,0.072717,0.153935,-0.075218,-0.033018,0.132845,0.189684,0.040296,0.259731,-0.35694,-0.078076,0.048893,0.047132,0.072653,0.193813,0.170156,-0.144881,0.801803,0.817002,0.13796,0.056404,0.02398,-0.102702,0.257277,0.894527,-0.928169,0.147003,-0.050187
-1.809491,-1.045469,0.763713,-0.007076,-0.022497,0.974076,0.224986,-0.415791,-0.020291,0.064147,0.133277,-0.080967,-0.046243,0.158818,0.197728,0.046485,0.255669,-0.366454,-0.075887,0.055228,0.045884,0.070338,0.203601,0.168656,-0.137735,0.815776,0.813738,0.142955,0.054397,0.029582,-0.100028,0.270385,0.902247,-0.935974,0.146338,-0.045482
-1.823849,-1.038365,0.761996,-0.007851,-0.02372,0.973817,0.225954,-0.412707,-0.028079,0.062353,0.133992,-0.072347,-0.038507,0.184961,0.201138,0.054591,0.249722,-0.366564,-0.072462,0.06086,0.044089,0.06813,0.215085,0.163537,-0.129226,0.827215,0.812315,0.149284,0.056104,0.03554,-0.09824,0.279615,0.910178,-0.943923,0.151098,-0.039725
-1.83922,-1.031193,0.764146,-0.008245,-0.021927,0.973005,0.229592,-0.401733,-0.042656,0.040063,0.145294,-0.023302,0.013387,0.212523,0.19752,0.065964,0.245859,-0.356444,-0.067687,0.067507,0.039435,0.066137,0.22655,0.153595,-0.118958,0.837009,0.811421,0.155008,0.055895,0.041515,-0.096975,0.283954,0.9148480000000001,-0.94845,0.155152,-0.033414
-1.855145,-1.024493,0.766429,-0.007242,-0.018816,0.9719890000000002,0.23416,-0.381792,-0.05179,0.037488,0.14937,0.024865,0.034254,0.234763,0.188291,0.076519,0.252259,-0.337068,-0.063948,0.072888,0.032361,0.063505,0.239941,0.139628,-0.103753,0.844874,0.808073,0.15868,0.059845,0.049562,-0.097603,0.284893,0.917781,-0.950101,0.159157,-0.02649
-1.871903,-1.017557,0.768673,-0.006411,-0.013972,0.9711630000000001,0.237918,-0.357908,-0.057651,0.054233,0.150716,0.049407,0.034258,0.249328,0.174878,0.081464,0.271089,-0.308681,-0.059344,0.076321,0.021766,0.059911,0.251211,0.123021,-0.08809,0.853304,0.807293,0.16703,0.060252,0.05417,-0.099297,0.284984,0.923744,-0.946829,0.168195,-0.02663
-1.889438,-1.010299,0.769452,-0.005962,-0.008387,0.970994,0.238882,-0.330984,-0.068907,0.062207,0.157674,0.040447,0.039187,0.255277,0.160396,0.081688,0.303512,-0.269069,-0.044536,0.079521,0.007435,0.055367,0.257578,0.112376,-0.075209,0.860309,0.810912,0.169393,0.058605,0.067231,-0.101371,0.277932,0.922022,-0.936424,0.170712,-0.030413
-1.90709,-1.003055,0.77218,-0.005089,-0.002311,0.971032,0.238885,-0.301306,-0.08487,0.065548,0.155507,0.017424,0.051786,0.253133,0.145044,0.084486,0.348241,-0.217868,-0.014014,0.082366,-0.007914,0.050328,0.259939,0.105134,-0.064818,0.867693,0.816936,0.170985,0.054655,0.086457,-0.105378,0.272523,0.915576,-0.928346,0.173777,-0.030958
-1.924756,-0.995873,0.774918,-0.004453,0.003648,0.970925,0.239313,-0.270941,-0.100856,0.068237,0.150771,-0.003788,0.066641,0.241079,0.130427,0.091923,0.407406,-0.158438,0.034845,0.084754,-0.022079,0.045221,0.258387,0.10057,-0.05712,0.87217,0.823403,0.169017,0.045643,0.106152,-0.110549,0.270464,0.903176,-0.918317,0.171019,-0.027495
-1.941946,-0.988887,0.776689,-0.003616,0.009024,0.970583,0.24057,-0.24718,-0.114812,0.071907,0.157786,-0.02895,0.079394,0.214382,0.119157,0.103554,0.491648,-0.098837,0.099657,0.087027,-0.034614,0.041412,0.252891,0.098277,-0.051631,0.871533,0.831486,0.163835,0.039781,0.120246,-0.121637,0.27985,0.888454,-0.910026,0.156682,-0.016613
-1.958546,-0.982197,0.777395,-0.002321,0.013357,0.970148,0.242134,-0.227404,-0.126533,0.075747,0.172623,-0.057459,0.090011,0.171586,0.109906,0.106993,0.603532,-0.038295,0.17073,0.089223,-0.045276,0.039312,0.242825,0.095292,-0.045389,0.870778,0.838516,0.162879,0.040462,0.126948,-0.140572,0.303789,0.872775,-0.9109640000000001,0.140286,-0.004758
-1.974947,-0.975505,0.779085,0.000159,0.017428,0.969306,0.24524,-0.206096,-0.136969,0.082233,0.189446,-0.087159,0.099119,0.116139,0.099241,0.098612,0.741575,0.020331,0.237097,0.0924,-0.054305,0.039361,0.236586,0.092298,-0.037385,0.87795,0.845468,0.156303,0.059393,0.129494,-0.164156,0.333032,0.855332,-0.917087,0.135123,0.006087
-1.990895,-0.96918,0.779178,0.003065,0.020779,0.96745,0.25219,-0.182404,-0.144523,0.094423,0.201419,-0.11614,0.106386,0.045219,0.08333,0.057001,0.891682,0.078036,0.247395,0.09928600000000001,-0.061211,0.040833,0.219371,0.082908,-0.023416,0.886443,0.848173,0.162067,0.079474,0.125404,-0.185279,0.359181,0.838958,-0.924982,0.140077,0.015502
-2.006413,-0.9629740000000001,0.778726,0.005901,0.023929,0.965097,0.26073,-0.156041,-0.151319,0.109039,0.206359,-0.142922,0.110568,-0.032906,0.049112,0.009887000000000002,1.034266,0.13457,0.247819,0.106065,-0.066969,0.043069,0.196162,0.071367,-0.007147,0.89684,0.84844,0.174083,0.093767,0.116589,-0.199286,0.372004,0.823316,-0.929875,0.160656,0.017153
-2.021451,-0.956656,0.777816,0.009806,0.02776,0.9633100000000001,0.26677,-0.127961,-0.161727,0.120073,0.20966,-0.167589,0.113888,-0.10463,0.020053,0.006389,1.146897,0.12486,0.247808,0.107467,-0.073199,0.045975,0.16878,0.062125,0.003314,0.910476,0.853769,0.191753,0.101176,0.107687,-0.202494,0.366819,0.807964,-0.925409,0.194689,0.010641
-2.035929,-0.950149,0.776393,0.014153,0.032261,0.962648,0.268455,-0.105344,-0.175477,0.124552,0.222783,-0.194182,0.117597,-0.168693,-0.002368,0.035446,1.216318,0.021843,0.247221,0.102813,-0.079744,0.048846,0.137348,0.057047,-0.001588,0.92575,0.870773,0.208309,0.099573,0.101412,-0.19747,0.34474,0.791108,-0.910666,0.233221,-0.006445
-2.0502,-0.943258,0.774771,0.018215,0.036671,0.963029,0.266267,-0.085365,-0.190223,0.121973,0.240905,-0.221974,0.120604,-0.228404,-0.040213,0.049063,1.247222,-0.086634,0.23349,0.093976,-0.08636,0.051211,0.101396,0.056625,-0.021205,0.941396,0.89672,0.216155,0.09236,0.098874,-0.188567,0.31583,0.77196,-0.892828,0.264656,-0.030822
-2.064571,-0.9359980000000001,0.773569,0.021452,0.039211,0.964315,0.260956,-0.060653,-0.2025,0.111539,0.250875,-0.245121,0.122353,-0.281237,-0.073684,0.042827,1.234101,-0.155325,0.172761,0.082008,-0.092087,0.052466,0.060004,0.059273,-0.050392,0.959671,0.927158,0.215005,0.078815,0.100641,-0.172347,0.291491,0.755428,-0.87418,0.285122,-0.055977
-2.078882,-0.928489,0.772713,0.02394,0.040976,0.9661050000000002,0.25375,-0.035473,-0.212732,0.096674,0.259049,-0.265412,0.123233,-0.326133,-0.083995,0.047677,1.180723,-0.220167,0.100932,0.066544,-0.095708,0.052945,0.022403,0.063779,-0.081721,0.972285,0.955668,0.20908,0.062387,0.10031,-0.162211,0.270606,0.738789,-0.858578,0.292961,-0.066919
-2.093162,-0.920901,0.772125,0.025704,0.042482,0.96794,0.246224,-0.010627,-0.221382,0.080277,0.266089,-0.282857,0.123968,-0.363434,-0.083473,0.05776,1.095862,-0.274575,0.054387,0.04954,-0.097291,0.05251,-0.009487,0.065732,-0.108158,0.973014,0.976354,0.200305,0.05012,0.098859,-0.157674,0.255077,0.724577,-0.849057,0.292404,-0.068821
