root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
-0.085493,-1.881778,0.754255,-0.012961,0.000325,0.980237,0.1974,0.161539,-0.129008,0.302423,0.282991,-0.463273,0.116097,-0.515337,0.120242,-0.292247,0.313675,-0.160942,-0.018591,-0.108543,0.043199,0.10596,0.115493,0.205089,-0.376278,0.533429,0.614384,0.390091,0.154936,0.383857,-0.055869,0.075114,0.723534,-0.979266,0.384369,0.066203
-0.098229,-1.880422,0.75746,-0.018305,0.000222,0.981345,0.191382,0.174137,-0.133875,0.293867,0.27678,-0.449208,0.118323,-0.502265,0.135895,-0.284649,0.335344,-0.164615,-0.002312,-0.119194,0.053168,0.096881,0.12814,0.193018,-0.366813,0.59175,0.610589,0.418807,0.160613,0.396506,-0.053129,0.050098,0.706197,-0.9761240000000002,0.377169,0.071843
-0.112116,-1.878452,0.759097,-0.022455,-0.000128,0.983171,0.181303,0.188105,-0.136202,0.277727,0.272052,-0.428782,0.120412,-0.471653,0.150055,-0.258664,0.342845,-0.155002,0.00038,-0.129553,0.063125,0.085469,0.139373,0.190068,-0.382304,0.65343,0.621115,0.437352,0.141944,0.41002,-0.051517,0.020459,0.687035,-0.973011,0.374771,0.064829
-0.12719,-1.875932,0.759833,-0.024863,-7.9e-05,0.985493,0.167883,0.208927,-0.139042,0.253802,0.263061,-0.398265,0.121836,-0.43147,0.159072,-0.23894,0.315043,-0.129222,-0.075246,-0.137643,0.0728,0.072585,0.147585,0.197937,-0.421481,0.711343,0.643537,0.444325,0.095283,0.4235,-0.04969,-0.015422,0.667433,-0.966506,0.373976,0.055261
-0.142844,-1.873107,0.758896,-0.027275,-0.003436,0.9876760000000001,0.154082,0.231253,-0.133948,0.227545,0.252472,-0.354508,0.119682,-0.380263,0.165412,-0.252275,0.249959,-0.063076,-0.196633,-0.140171,0.083842,0.060837,0.154031,0.215974,-0.462498,0.751134,0.665772,0.439257,0.036632,0.431357,-0.041335,-0.055417,0.652193,-0.952631,0.377419,0.039111
-0.158334,-1.869943,0.761357,-0.028224,-0.006145,0.989053,0.144708,0.23786,-0.124848,0.209997,0.279727,-0.315019,0.111551,-0.358968,0.162771,-0.267585,0.246291,-0.058452,-0.22953,-0.138459,0.098159,0.0544,0.171933,0.233553,-0.476937,0.762533,0.678095,0.429058,-0.010839,0.419911,-0.039563,-0.09051600000000001,0.648093,-0.939974,0.390699,0.024368
-0.174189,-1.866791,0.763876,-0.025827,-0.009496,0.990038,0.138088,0.234181,-0.110761,0.198684,0.338122,-0.270156,0.081574,-0.344407,0.156894,-0.277442,0.277129,-0.082065,-0.23264,-0.134892,0.112829,0.052687,0.200609,0.242879,-0.454383,0.754804,0.673602,0.426549,-0.016412,0.399502,-0.050742,-0.110034,0.668629,-0.9466270000000001,0.406637,0.019604
-0.189817,-1.862883,0.766316,-0.021293,-0.013159,0.99151,0.127601,0.214107,-0.09119600000000001,0.169453,0.430411,-0.218764,0.015474,-0.320221,0.149984,-0.291449,0.301518,-0.109782,-0.231845,-0.133021,0.12369,0.05236,0.228517,0.249112,-0.423212,0.738394,0.662455,0.426755,0.004405,0.370565,-0.064146,-0.125318,0.699484,-0.969675,0.433302,0.030032
-0.204599,-1.85788,0.768145,-0.01577,-0.016697,0.99362,0.110416,0.166375,-0.066062,0.118848,0.571342,-0.15869,-0.110833,-0.286529,0.142124,-0.316151,0.309716,-0.135675,-0.2279,-0.133703,0.129082,0.052062,0.241867,0.268817,-0.416603,0.719619,0.660205,0.415054,0.006869,0.339312,-0.070848,-0.144817,0.725509,-0.996678,0.455295,0.049062
-0.218728,-1.852425,0.769751,-0.009419,-0.020562,0.995715,0.089666,0.100288,-0.04256,0.063716,0.742795,-0.095655,-0.227957,-0.250565,0.13486,-0.349238,0.313784,-0.161127,-0.222551,-0.136657,0.129989,0.052553,0.244496,0.307155,-0.42799,0.692656,0.667698,0.397124,-0.008418,0.310707,-0.069901,-0.180931,0.751918,-1.011226,0.45282,0.040809
-0.231859,-1.846362,0.769104,-0.003678,-0.02413,0.997535,0.065789,0.012565,-0.018568,0.053434,0.9363030000000001,-0.034282,-0.246998,-0.218175,0.128912,-0.390056,0.317659,-0.189892,-0.219878,-0.144416,0.126297,0.054371,0.232874,0.350409,-0.426259,0.653341,0.658905,0.380912,-0.019505,0.279148,-0.062624,-0.212467,0.763915,-1.016197,0.433226,0.019697
-0.244105,-1.840194,0.767117,0.002483,-0.028399,0.998528,0.046143,-0.082393,0.067512,0.092122,1.139766,-0.010321,-0.247556,-0.189975,0.129339,-0.425884,0.327013,-0.223828,-0.219769,-0.150155,0.121721,0.058066,0.225496,0.381134,-0.393943,0.603507,0.634029,0.376319,-0.013284,0.23795,-0.060351,-0.225363,0.766819,-1.025113,0.412143,0.007968
-0.256122,-1.834111,0.764824,0.009506,-0.033535,0.998594,0.039929,-0.16891,0.195088,0.096679,1.349672,-0.043439,-0.242076,-0.154849,0.144709,-0.440652,0.324143,-0.251977,-0.220619,-0.141015,0.121614,0.064165,0.223822,0.383018,-0.327685,0.547789,0.595671,0.371871,0.025835,0.192351,-0.065791,-0.223756,0.755167,-1.035848,0.384542,-0.005884
-0.267726,-1.828699,0.762755,0.015965,-0.039375,0.998188,0.042617,-0.259247,0.294051,0.079345,1.56879,-0.079043,-0.147689,-0.11844,0.167889,-0.437942,0.314765,-0.272792,-0.219441,-0.12076,0.124382,0.072663,0.228024,0.353857,-0.234551,0.49293,0.5508,0.370452,0.102072,0.147551,-0.074553,-0.207993,0.727809,-1.043109,0.362098,-0.023151
-0.27885,-1.823938,0.76142,0.021459,-0.043161,0.997524,0.051213,-0.355471,0.325099,0.026363,1.770726,-0.087571,-0.039497,-0.081552,0.190599,-0.42125,0.298599,-0.286382,-0.214564,-0.092985,0.124524,0.081317,0.237993,0.303443,-0.131335,0.446734,0.507193,0.360485,0.207362,0.106258,-0.080659,-0.194791,0.687868,-1.037791,0.345586,-0.05357
-0.289603,-1.819981,0.760831,0.02542,-0.045076,0.99689,0.05944,-0.437276,0.300956,-0.024705,1.90578,-0.118709,0.001098,-0.048811,0.206617,-0.402552,0.283701,-0.296464,-0.204693,-0.065535,0.11989,0.087779,0.253362,0.249857,-0.047997,0.41174,0.467261,0.341337,0.306436,0.069882,-0.08081,-0.176387,0.639938,-1.020858,0.329176,-0.080586
-0.300204,-1.816796,0.761097,0.027987,-0.043412,0.996474,0.066123,-0.500331,0.235962,-0.056195,1.956053,-0.152415,0.006539,-0.021701,0.210983,-0.385414,0.273736,-0.305356,-0.191738,-0.041666,0.110283,0.090671,0.264816,0.205996,-0.005029,0.396622,0.449699,0.333726,0.376437,0.049514,-0.079008,-0.152582,0.58892,-0.989777,0.312458,-0.11078
-0.310804,-1.813932,0.761813,0.02939,-0.0392,0.996325,0.070257,-0.550787,0.15591,-0.079243,1.926294,-0.171529,-0.0002,-0.000201,0.207184,-0.371836,0.270131,-0.315739,-0.180696,-0.021477,0.09535,0.09058600000000001,0.270487,0.175557,-0.000927,0.394345,0.453261,0.334776,0.398576,0.040441,-0.08254,-0.112164,0.541328,-0.961323,0.289027,-0.125492
-0.321415,-1.811014,0.762569,0.028983,-0.03415,0.99631,0.073214,-0.593619,0.088533,-0.102703,1.832299,-0.195269,-0.011226,0.015624,0.201218,-0.36087,0.26998,-0.32575,-0.177894,-0.00306,0.077246,0.088566,0.280745,0.162757,-0.019331,0.399862,0.472772,0.338337,0.37173,0.041332,-0.094436,-0.062766,0.494093,-0.933784,0.259031,-0.124272
-0.332166,-1.807817,0.763077,0.025872,-0.02811,0.996404,0.075626,-0.627828,0.041134,-0.114257,1.680817,-0.225699,0.001349,0.025552,0.194135,-0.351131,0.270604,-0.337033,-0.184371,0.014995,0.058098,0.084803,0.285385,0.149134,-0.035127,0.414592,0.489452,0.333637,0.324502,0.047483,-0.118428,-0.009532,0.439318,-0.914146,0.233482,-0.107911
-0.343162,-1.80406,0.762684,0.020123,-0.024014,0.99642,0.078526,-0.647126,0.023909,-0.10116,1.480314,-0.243499,0.048818,0.029587,0.192339,-0.341018,0.273552,-0.352224,-0.18929,0.033388,0.040054,0.07915,0.29576,0.133958,-0.043259,0.432238,0.502783,0.334729,0.282021,0.054767,-0.1414,0.046759,0.390594,-0.900086,0.213951,-0.09340300000000001
-0.354675,-1.799584,0.761064,0.012826,-0.022584,0.996151,0.083718,-0.646541,0.015568,-0.071021,1.234252,-0.254805,0.063182,0.02678,0.195978,-0.329046,0.288043,-0.375869,-0.1891,0.05165,0.025102,0.07212,0.312515,0.112518,-0.03956,0.453189,0.508701,0.336176,0.256524,0.059018,-0.162696,0.103584,0.356603,-0.891389,0.207555,-0.073579
-0.367067,-1.794156,0.758546,0.00362,-0.02369,0.995658,0.08995,-0.621851,0.012625,-0.026002,0.941143,-0.268175,0.015085,0.024963,0.207135,-0.315566,0.298764,-0.399906,-0.186187,0.067942,0.013894,0.063335,0.331406,0.084569,-0.023617,0.484758,0.512134,0.345895,0.254889,0.057765,-0.179241,0.158237,0.335798,-0.887795,0.206712,-0.059755
-0.380162,-1.787798,0.755653,-0.005644,-0.024995,0.994977,0.09677,-0.584588,-0.00524,0.013784,0.630108,-0.264535,-0.06902,0.032191,0.222415,-0.298055,0.294888,-0.417807,-0.181755,0.080572,0.005195,0.053466,0.35239,0.049463,-0.003621,0.52649,0.518135,0.367018,0.265814,0.052797,-0.190481,0.206769,0.333831,-0.881475,0.217669,-0.039148
-0.393317,-1.780822,0.753147,-0.014482,-0.02361,0.994378,0.102204,-0.552094,-0.04179,0.041834,0.364402,-0.251023,-0.138463,0.0478,0.234728,-0.278963,0.273312,-0.423836,-0.176202,0.088511,-0.00279,0.044244,0.372089,0.010306,0.00892,0.57757,0.525913,0.388121,0.274933,0.043857,-0.201763,0.251903,0.348265,-0.880452,0.235985,-0.016194
-0.406673,-1.773753,0.750707,-0.021888,-0.023324,0.993851,0.106009,-0.547581,-0.083227,0.04719,0.2196,-0.217861,-0.241711,0.061323,0.246527,-0.261462,0.261634,-0.426862,-0.17013,0.09284800000000001,-0.010378,0.038454,0.388151,-0.018421,0.002387,0.6402,0.544498,0.41496,0.263725,0.035512,-0.205107,0.290195,0.375858,-0.878131,0.256681,0.000953
-0.420345,-1.766818,0.748892,-0.027509,-0.023668,0.993452,0.108335,-0.56828,-0.119305,0.040535,0.229531,-0.191607,-0.247238,0.069214,0.256126,-0.246088,0.26682,-0.425858,-0.167878,0.095288,-0.01724,0.037176,0.399921,-0.03432,-0.026564,0.705864,0.575444,0.426897,0.220081,0.029719,-0.204226,0.322179,0.418111,-0.882903,0.28031,0.01351
-0.434818,-1.75995,0.748823,-0.031128,-0.023885,0.992816,0.113032,-0.586391,-0.100901,0.072924,0.309201,-0.175402,-0.240395,0.077985,0.263778,-0.228411,0.278374,-0.415836,-0.173025,0.099762,-0.022593,0.037771,0.409746,-0.03735,-0.075636,0.771135,0.624652,0.435498,0.135421,0.030622,-0.195214,0.345335,0.472737,-0.88974,0.311845,0.021483
-0.451202,-1.752743,0.75392,-0.033663,-0.021355,0.990707,0.130043,-0.566247,-0.086099,0.102789,0.330568,-0.176674,-0.165559,0.09673300000000001,0.266432,-0.197751,0.285109,-0.389436,-0.18018,0.110308,-0.028949,0.034801,0.428243,-0.043516,-0.103295,0.807602,0.663597,0.429111,0.054663,0.029921,-0.17944,0.371706,0.541718,-0.901125,0.339563,0.031395
-0.469324,-1.745408,0.758178,-0.034395,-0.016895,0.987057,0.155722,-0.515845,-0.084093,0.098098,0.292762,-0.168309,-0.095921,0.121879,0.260245,-0.156376,0.289834,-0.35085,-0.185107,0.123694,-0.037714,0.027932,0.460009,-0.058276,-0.089424,0.813306,0.673956,0.426716,0.006752,0.026539,-0.162564,0.405923,0.622967,-0.918643,0.370218,0.052004
-0.489131,-1.73765,0.761641,-0.033712,-0.010069,0.982412,0.183383,-0.461991,-0.090369,0.091148,0.244893,-0.122525,-0.030692,0.140362,0.244723,-0.111217,0.317047,-0.31043,-0.184346,0.132118,-0.04863,0.020271,0.495574,-0.075972,-0.064033,0.806409,0.672319,0.425281,-0.009734,0.021813,-0.157911,0.456085,0.699357,-0.941584,0.379494,0.098903
-0.510195,-1.729971,0.76458,-0.029642,-0.002671,0.977836,0.207245,-0.417964,-0.094045,0.108429,0.229319,-0.080041,0.023237,0.14862,0.223818,-0.066264,0.3792,-0.275149,-0.173161,0.133387,-0.06136,0.014668,0.522663,-0.08681,-0.047752,0.807091,0.670124,0.416213,-0.001337,0.022265,-0.167968,0.512791,0.756348,-0.966908,0.369711,0.166663
-0.532643,-1.721851,0.764712,-0.021412,0.004162,0.973984,0.225564,-0.382844,-0.093964,0.145019,0.257248,-0.056064,0.077545,0.148847,0.200348,-0.028433,0.473265,-0.235904,-0.135493,0.130392,-0.074395,0.012815,0.528187,-0.080082,-0.065422,0.834344,0.693237,0.408978,0.004898,0.036165,-0.188766,0.554857,0.78217,-0.978905,0.344366,0.224595
-0.555352,-1.714287,0.765358,-0.008267,0.0127,0.969766,0.243567,-0.351117,-0.101297,0.18477,0.310449,-0.092169,0.123045,0.12748,0.166193,0.007314,0.616215,-0.178802,-0.041734,0.129074,-0.08598,0.014177,0.511539,-0.06437,-0.108026,0.881585,0.743452,0.413479,-0.013578,0.063691,-0.21801,0.5679,0.781222,-0.973072,0.330729,0.250198
-0.578178,-1.707461,0.764502,0.008026,0.021932,0.963379,0.267126,-0.304979,-0.110517,0.234396,0.351022,-0.145927,0.144396,0.083029,0.125855,0.04715,0.796307,-0.09087,0.095969,0.134118,-0.095118,0.016777,0.483484,-0.054233,-0.134253,0.9240330000000002,0.789774,0.438206,-0.045528,0.094341,-0.251683,0.571091,0.765695,-0.963706,0.331705,0.246021
-0.600556,-1.700344,0.764599,0.023525,0.030474,0.954348,0.296205,-0.250469,-0.117994,0.290041,0.372696,-0.19942,0.148553,0.014572,0.095177,0.091528,0.996464,0.012249,0.234776,0.145558,-0.101408,0.021591,0.448334,-0.049536,-0.127755,0.943177,0.819938,0.466239,-0.053131,0.113506,-0.283756,0.569992,0.743404,-0.949887,0.335424,0.227601
-0.621121,-1.693253,0.763103,0.035701,0.036414,0.943297,0.328011,-0.19803,-0.121138,0.349389,0.378937,-0.244169,0.149049,-0.078604,0.047749,0.06669,1.190197,0.062372,0.247212,0.163355,-0.104139,0.028998,0.405673,-0.048801,-0.081394,0.942315,0.823599,0.476274,-0.019124,0.122137,-0.313357,0.557765,0.719473,-0.934935,0.347446,0.199141
-0.639522,-1.685681,0.760823,0.046197,0.043177,0.935241,0.348319,-0.156133,-0.133874,0.39167,0.386565,-0.283242,0.150344,-0.168902,-0.025892,0.083044,1.329535,0.006511,0.246208,0.167433,-0.107905,0.038923,0.342957,-0.044832,-0.016375,0.946082,0.818607,0.478094,0.062754,0.133176,-0.339085,0.519573,0.695242,-0.916011,0.365082,0.157316
-0.656231,-1.677187,0.759219,0.054526,0.046723,0.931752,0.355923,-0.114421,-0.149625,0.407892,0.384282,-0.313231,0.150042,-0.250833,-0.113449,0.090135,1.4011,-0.083062,0.210882,0.156235,-0.113044,0.049318,0.292067,-0.041437,0.033844,0.916289,0.814365,0.475377,0.137126,0.147622,-0.330087,0.442888,0.670135,-0.883296,0.397784,0.094296
-0.671451,-1.667742,0.758705,0.059917,0.048693,0.93152,0.355401,-0.073129,-0.16556,0.405506,0.371096,-0.333622,0.146917,-0.323595,-0.180567,0.062528,1.406863,-0.1521,0.077428,0.133336,-0.116585,0.058139,0.237358,-0.028926,0.072056,0.887356,0.807605,0.452367,0.210329,0.173519,-0.298358,0.331985,0.638969,-0.838167,0.433719,0.01502
-0.685416,-1.657755,0.759321,0.062156,0.048626,0.933341,0.350211,-0.035088,-0.176612,0.391317,0.353297,-0.346908,0.141355,-0.378824,-0.197823,0.033902,1.34521,-0.222292,-0.052007,0.101766,-0.11524,0.062872,0.167973,-0.005664,0.081975,0.858069,0.805125,0.424063,0.230532,0.203844,-0.25338,0.216648,0.613509,-0.788324,0.447897,-0.07594
-0.698617,-1.647485,0.76085,0.060933,0.045723,0.936452,0.342423,-0.004799,-0.178288,0.369247,0.341822,-0.359719,0.13499,-0.41568,-0.183872,0.003482,1.22127,-0.270809,-0.11236,0.066271,-0.107379,0.064048,0.106357,0.02584,0.081786,0.806938,0.789895,0.381344,0.229773,0.224818,-0.214135,0.124318,0.589928,-0.750287,0.456169,-0.140354
-0.711707,-1.637363,0.763007,0.055459,0.039778,0.941,0.331453,0.018834,-0.171157,0.341431,0.332023,-0.371637,0.129273,-0.444144,-0.127471,0.004244,1.060887,-0.259094,-0.160034,0.028644,-0.093199,0.062869,0.046777,0.061885,0.072176,0.739522,0.758317,0.333307,0.218292,0.246561,-0.186559,0.067813,0.56045,-0.734079,0.448914,-0.172063
-0.725092,-1.627582,0.764242,0.047949,0.034199,0.945583,0.320005,0.035363,-0.162378,0.312838,0.329148,-0.387787,0.123814,-0.457721,-0.060339,0.029509,0.871209,-0.251252,-0.132922,-0.006929,-0.075224,0.060128,-0.000608,0.109794,0.045143,0.663249,0.72838,0.290202,0.207824,0.261593,-0.170596,0.039956,0.542667,-0.735618,0.430337,-0.17177
-0.739036,-1.618354,0.76422,0.038853,0.030068,0.949672,0.309369,0.050408,-0.156322,0.28548,0.321687,-0.404811,0.118569,-0.462383,-0.022871,0.021862,0.664222,-0.240005,-0.038755,-0.035969,-0.056767,0.05599,-0.045354,0.159157,0.011787,0.581546,0.694628,0.249085,0.210371,0.280245,-0.158349,0.020227,0.525318,-0.746079,0.412094,-0.16373
-0.753528,-1.60989,0.763602,0.028924,0.026344,0.9528970000000001,0.300759,0.069906,-0.152935,0.260293,0.300798,-0.416888,0.115369,-0.465962,0.017929,0.033706,0.463983,-0.229053,0.002612,-0.06054,-0.038546,0.050632,-0.085321,0.210008,-0.016487,0.501105,0.661773,0.225105,0.221033,0.29792,-0.142223,0.006618,0.515285,-0.758291,0.400524,-0.15143
-0.768378,-1.601838,0.76233,0.018715,0.02402,0.954777,0.295758,0.090003,-0.151501,0.241873,0.276033,-0.427912,0.11232,-0.474762,0.045906,0.017176,0.295837,-0.205407,0.046195,-0.07736,-0.022368,0.044888,-0.118165,0.256356,-0.035401,0.424375,0.636962,0.217873,0.238777,0.312251,-0.12023,-0.004884,0.516469,-0.765124,0.395996,-0.143974
-0.783567,-1.593836,0.759983,0.01035,0.025027,0.954871,0.295783,0.109086,-0.155864,0.233618,0.257202,-0.44105,0.110305,-0.495146,0.047323,-0.087739,0.207335,-0.194869,0.12016,-0.085408,-0.011002,0.039822,-0.140709,0.288324,-0.039223,0.356235,0.606637,0.219329,0.25307,0.321887,-0.099958,-0.008427,0.538069,-0.776699,0.401606,-0.130508
-0.799109,-1.585537,0.757227,0.003544,0.026216,0.95472,0.296329,0.127017,-0.159993,0.227818,0.246665,-0.45338,0.108395,-0.519928,0.039032,-0.201074,0.213334,-0.192185,0.142853,-0.093164,-0.001565,0.035703,-0.149679,0.305134,-0.031483,0.299929,0.573545,0.226099,0.27063,0.323298,-0.082858,-0.000409,0.58281,-0.799622,0.417085,-0.103995
-0.815441,-1.576413,0.754569,-0.001583,0.025809,0.95578,0.292945,0.148614,-0.160577,0.217771,0.240301,-0.46255,0.105636,-0.531117,0.030443,-0.283054,0.256548,-0.188051,0.07169,-0.104864,0.008294,0.031169,-0.149586,0.312249,-0.028905,0.262359,0.555423,0.236258,0.289803,0.321816,-0.067305,0.017357,0.642422,-0.834935,0.434638,-0.062969
-0.832687,-1.5661,0.75222,-0.00491,0.024322,0.958542,0.283869,0.174706,-0.157607,0.199141,0.237427,-0.468575,0.101193,-0.516967,0.029788,-0.325406,0.287772,-0.200442,0.050251,-0.120113,0.01873,0.02468,-0.145266,0.306008,-0.038822,0.24881,0.540667,0.252276,0.302967,0.323162,-0.053358,0.03863,0.705434,-0.879254,0.447119,0.000364
-0.850834,-1.554592,0.750866,-0.00727,0.02125,0.9629700000000002,0.268671,0.205676,-0.148957,0.170039,0.233507,-0.466529,0.094927,-0.484084,0.038936,-0.318346,0.297187,-0.202261,0.037518,-0.13691,0.030288,0.016202,-0.140361,0.295903,-0.071785,0.257797,0.538769,0.270015,0.299359,0.331029,-0.038462,0.052494,0.756487,-0.922669,0.451664,0.070983
-0.869721,-1.542066,0.751764,-0.009978,0.015279,0.967602,0.251819,0.239435,-0.130534,0.138411,0.225515,-0.444256,0.0856,-0.435988,0.053208,-0.329378,0.259701,-0.162149,-0.01143,-0.149505,0.042197,0.006432,-0.134164,0.287068,-0.124341,0.28404,0.550178,0.286919,0.272743,0.344612,-0.013892,0.043929,0.784023,-0.949014,0.447704,0.120144
-0.889922,-1.528298,0.757229,-0.011932,0.00709,0.970861,0.239241,0.271342,-0.104975,0.115543,0.23744,-0.40466,0.07215,-0.380462,0.075709,-0.351907,0.20195,-0.067717,-0.115167,-0.157451,0.056474,-0.001533,-0.116528,0.280854,-0.183614,0.316859,0.570706,0.3057,0.233819,0.355912,0.014594,0.018313,0.799285,-0.960623,0.445874,0.146767
-0.910305,-1.514232,0.758893,-0.01065,-0.002136,0.972215,0.233837,0.283773,-0.076536,0.102126,0.297924,-0.364879,0.052718,-0.344988,0.093516,-0.36583,0.213873,-0.044324,-0.187524,-0.160858,0.072451,-0.002974,-0.079908,0.273251,-0.239212,0.351453,0.597272,0.319342,0.191534,0.35916,0.038316,-0.015184,0.809282,-0.96642,0.446746,0.144434
-0.930675,-1.499726,0.761271,-0.004388,-0.012761,0.972693,0.231703,0.275686,-0.044866,0.084928,0.411181,-0.299557,0.010649,-0.311939,0.110903,-0.373269,0.256675,-0.080085,-0.219636,-0.163117,0.086613,5e-05,-0.023083,0.255108,-0.285687,0.395567,0.615229,0.335607,0.171794,0.355038,0.055537,-0.045363,0.819717,-0.979551,0.451843,0.137966
